,X,Y,GEOID
206,-87.61738686351103,41.84844846230394,17031841000
207,-87.65466774349531,41.99127066401032,17031030101
208,-87.73130642276442,41.73836512087446,17031700302
209,-87.71182339405041,41.7382301195524,17031700402
210,-87.71203548141179,41.74553710382449,17031700401
211,-87.72395086947215,41.83006542672963,17031830500
212,-87.70418178182925,41.85313012802931,17031841700
213,-87.73999541843452,41.7820943709791,17031640100
214,-87.69426643348663,41.85293022832567,17031840700
215,-87.68303094548203,41.84408348284461,17031841300
216,-87.73504917521039,41.84166178837601,17031301801
217,-87.64376299149941,41.95384788061138,17031060800
218,-87.67144902862711,41.91920701767059,17031832300
219,-87.66411855927687,41.92187778798585,17031832500
220,-87.65429816046213,41.94629408023388,17031832000
221,-87.70214908734631,41.95953153105994,17031160601
222,-87.722330133986,41.9374012930469,17031210501
223,-87.7122139947814,41.93763561812597,17031210601
224,-87.62075315477495,41.89833539670486,17031081300
225,-87.68876827149514,41.738851967792314,17031700502
226,-87.61868250674155,41.799805017855974,17031836100
227,-87.62759778508796,41.81284438314514,17031835700
228,-87.65680349158447,41.9491397601241,17031061100
229,-87.59583250769957,41.821175101159234,17031836400
230,-87.60063789311734,41.828276986172604,17031836500
231,-87.61924946621154,41.82744116539467,17031839600
232,-87.63829892316339,41.831166454765125,17031840000
233,-87.632201316773,41.80183540692445,17031835600
234,-87.67657749769981,41.965141326713415,17031830800
235,-87.55636449449398,41.74002784336031,17031460301
236,-87.71962538618085,41.84248052924093,17031301701
237,-87.65226127658657,41.856506940428325,17031310400
238,-87.61793947901796,41.681852276474665,17031530100
239,-87.62910901020639,41.900206565272576,17031081100
240,-87.76195803015139,41.94959156717532,17031150700
241,-87.71952439700664,41.83880617031118,17031301702
242,-87.73171166566172,41.74562240876948,17031700301
243,-87.61532621339433,41.70328007995042,17031490902
244,-87.64711318534545,41.94648949003656,17031061800
245,-87.6162676498577,41.69605818337781,17031490901
246,-87.71774933334653,41.7750953459231,17031650302
247,-87.66879065025495,41.94516901866841,17031831900
248,-87.67357383308435,42.00169801145438,17031830600
249,-87.6853728497224,41.92862970854046,17031830900
250,-87.65917156245096,41.96097268177146,17031830700
251,-87.7026992728289,41.848179648900555,17031300900
252,-87.69034220666647,41.746213134834896,17031700501
253,-87.5573905031874,41.74708632727557,17031460302
254,-87.56278598490341,41.758385491894614,17031431302
255,-87.72007440938395,41.91556435214361,17031222900
256,-87.56018634789848,41.75353018680257,17031431301
257,-87.60139460170376,41.748634930021524,17031440101
258,-87.72787083373817,41.83954972050882,17031301803
259,-87.64420924331128,41.85630857294216,17031310200
260,-87.64898036453472,41.856139852332596,17031310300
261,-87.65475252299656,41.855225142912765,17031310500
262,-87.57497259028203,41.715737797345746,17031510300
263,-87.61682145254126,41.68912325576372,17031491400
264,-87.60030206564578,41.700855940372506,17031500200
265,-87.63239539589173,41.681561173790406,17031530200
266,-87.69860836254792,41.6972863766069,17031740100
267,-87.73183196367809,41.96536192928601,17031140500
268,-87.70277513254378,41.96449419255569,17031140800
269,-87.6979662730263,41.8470211916311,17031301100
270,-87.75241310150174,41.96067491955716,17031150200
271,-87.76228589653202,41.96051811185342,17031150300
272,-87.69147707487872,41.84841714991751,17031301200
273,-87.7193159070734,41.68723864287923,17031740400
274,-87.68591265430885,42.00848693748534,17031020400
275,-87.77163525870841,41.781532053497486,17031640300
276,-87.77142982108232,41.776036111571855,17031640600
277,-87.65716652909433,42.00544009242691,17031010400
278,-87.64596598894748,41.91458551994055,17031071800
279,-87.7308957632922,41.957268222045094,17031160300
280,-87.66490611817296,41.855990340502395,17031310700
281,-87.62676274962398,41.91491426824243,17031071500
282,-87.64107175212969,41.91286663109457,17031071700
283,-87.6665822534709,41.776699279311146,17031671200
284,-87.67640438447691,41.78657828767553,17031670500
285,-87.67157719891495,41.78300550752294,17031670600
286,-87.66673146120485,41.78306861932548,17031670700
287,-87.66187901305672,41.78314423073126,17031670800
288,-87.65702200541706,41.78321241503958,17031670900
289,-87.66171176629437,41.7767815578405,17031671100
290,-87.67134933183519,41.77390159974387,17031671300
291,-87.67622886096798,41.77379220888192,17031671400
292,-87.66963200047113,41.76817214977094,17031671500
293,-87.66151183086801,41.76949991318839,17031671600
294,-87.65720835323019,41.79049374097375,17031670100
295,-87.73394928055485,41.91172352644211,17031230500
296,-87.73399512740822,41.90618898578398,17031230600
297,-87.68970921674776,41.91216126708638,17031240600
298,-87.69453441576263,41.9079977707552,17031241000
299,-87.74380099982477,41.91922980667118,17031191000
300,-87.63579864631842,41.907490034681075,17031080300
301,-87.70758180473307,41.84811086322551,17031300800
302,-87.73022645158734,41.782222363849094,17031650200
303,-87.70794319108295,41.77524342558961,17031660500
304,-87.69453203932333,41.92080131392847,17031221400
305,-87.73068292666329,41.94997670000567,17031161000
306,-87.63253985059195,41.827417720295685,17031340600
307,-87.68363652497301,41.91197004191533,17031240500
308,-87.69459936857967,41.91211719942123,17031240700
309,-87.69948216482909,41.91210574454849,17031240800
310,-87.7018836562075,41.904742159128475,17031240900
311,-87.68958200960253,41.906667307985074,17031241100
312,-87.76146345325535,41.934986421612976,17031190300
313,-87.75136236759948,41.927818631920516,17031190800
314,-87.74410482451043,41.92792259622774,17031190900
315,-87.7509763515862,41.91962934229315,17031191100
316,-87.76082695561426,41.92014322910201,17031191200
317,-87.6267897686655,41.90755366518574,17031080100
318,-87.6409021019478,41.90741161581309,17031080400
319,-87.63210893191872,41.90026556910194,17031081000
320,-87.77175783371776,41.94947309630364,17031150600
321,-87.71225203718319,41.84075721627706,17031301600
322,-87.6841982374631,42.00131290427508,17031020500
323,-87.6521323495783,41.662275312277146,17031821402
324,-87.68617256132747,41.695391113902744,17031750300
325,-87.73974176635734,41.77482396682295,17031640800
326,-87.6520282960185,41.695834473147485,17031750100
327,-87.71270547940297,41.70471469477476,17031740200
328,-87.71718034365908,41.76532483177332,17031650400
329,-87.73205784969623,41.76225413421047,17031650500
330,-87.69334058041626,41.77728716051732,17031660600
331,-87.71036088957008,41.92102054154028,17031221100
332,-87.69975406163857,41.921125676826485,17031221300
333,-87.68995134669431,41.92164688814176,17031221500
334,-87.68711539297236,42.015719704189074,17031020100
335,-87.6850967237769,41.92124991264214,17031221600
336,-87.71281457724747,41.950213135790754,17031160800
337,-87.72260823306299,41.95008208416246,17031160900
338,-87.71509532396794,41.915434882890835,17031222800
339,-87.73815124706607,41.94987713211326,17031161100
340,-87.73857007451011,41.942548955393,17031161200
341,-87.73100230818807,41.94269945175047,17031161300
342,-87.71785617320855,41.78237621149007,17031650100
343,-87.63053543358797,41.8613413491014,17031330200
344,-87.61327769449389,41.783013512149736,17031420600
345,-87.61069325261909,41.77669145058357,17031420700
346,-87.68504459020053,41.76181853122602,17031661000
347,-87.70276951380004,41.681416171859716,17031823304
348,-87.66984419910764,42.02126162051242,17031010100
349,-87.71498894270849,41.91181731501369,17031230300
350,-87.79124739059756,41.78117830327773,17031640400
351,-87.79098786029235,41.77568235531135,17031640500
352,-87.75193466200395,41.776410896698344,17031640700
353,-87.77149534842928,41.94216898583415,17031151200
354,-87.66857374612319,41.85593372130167,17031310800
355,-87.70804407562004,41.78253211192194,17031660400
356,-87.67176977530826,41.790299679516956,17031670400
357,-87.6320352412739,41.841885059025365,17031340400
358,-87.60325691984389,41.77690977673083,17031420800
359,-87.60896602707359,41.770656940784505,17031421200
360,-87.70268813285604,41.760787355554854,17031661100
361,-87.69959635619219,41.91570754692202,17031222500
362,-87.75164892978229,41.93511366979464,17031190200
363,-87.59435040527273,41.80601812917411,17031390600
364,-87.66653510546658,42.01594074011376,17031010300
365,-87.66768331452276,42.00627858823896,17031010600
366,-87.69951911897101,42.01569025490521,17031020200
367,-87.75211816203723,41.949708613120954,17031150800
368,-87.76171751796734,41.942290343232834,17031151100
369,-87.70436809206977,41.91202860380485,17031230100
370,-87.74279509358537,41.96462845198568,17031160100
371,-87.73840199161617,41.9587909841186,17031160200
372,-87.72282385292658,41.95736577073797,17031160400
373,-87.65956565368519,41.85633480852498,17031310600
374,-87.67467409536239,41.85577165360641,17031310900
375,-87.61736675901997,41.87772138115119,17031320400
376,-87.6615446963773,41.9452817672162,17031061500
377,-87.61688170745303,41.87113738283481,17031320600
378,-87.71072326090174,41.695069332101724,17031740300
379,-87.68109546141251,41.773845358698594,17031660700
380,-87.71019138281294,41.91549084982123,17031222700
381,-87.70464995422148,41.921083120402926,17031221200
382,-87.70198329339239,41.95041900059103,17031160700
383,-87.68382619636907,41.91590953828485,17031222200
384,-87.63291692912878,41.83451818851391,17031340500
385,-87.61529452018165,41.85938992327736,17031330100
386,-87.63579100212856,41.842808556907606,17031340300
387,-87.62836949448798,41.84192911721898,17031350400
388,-87.6712332972348,41.68461606826386,17031750500
389,-87.68507118543654,41.685656865708545,17031750400
390,-87.67142508439048,41.69566489366169,17031750200
391,-87.58134829770836,41.76973138320276,17031430200
392,-87.69326554344238,41.77364113241077,17031660800
393,-87.69799869881135,41.76810406428669,17031660900
394,-87.66206264824349,41.79042479136331,17031670200
395,-87.66691669287835,41.790357644765265,17031670300
396,-87.7044797154094,41.915638767908135,17031222600
397,-87.72153968555247,41.9118319606011,17031230400
398,-87.81271068391457,41.948908111081,17031170400
399,-87.62376797892173,41.813806051755996,17031380700
400,-87.61388848267778,41.80395568221495,17031381900
401,-87.599476543505,41.81304104287882,17031390200
402,-87.79652374463501,41.94180711621033,17031171000
403,-87.79867309796205,41.934478873668226,17031180100
404,-87.60420890348045,41.81320062441177,17031390300
405,-87.58254201004276,41.8063784880796,17031390700
406,-87.61318355494575,41.79310403184025,17031400300
407,-87.61832105487008,41.79112620080193,17031400400
408,-87.62317914241427,41.79104146199282,17031400500
409,-87.62055799954341,41.782863336956694,17031400800
410,-87.57932264519003,41.801496661615545,17031410100
411,-87.61953196369697,41.74373812521141,17031440300
412,-87.60962935720373,41.73475140873182,17031440700
413,-87.5712982609022,41.76075000780546,17031430800
414,-87.65644807651164,41.76140103102333,17031671800
415,-87.6523524387574,41.790563991478024,17031680500
416,-87.64935955955467,41.76876653411694,17031681100
417,-87.7376041954734,41.9350481285613,17031200100
418,-87.59426780126887,41.80166752877002,17031410200
419,-87.65216524561183,41.78328114205971,17031680600
420,-87.83070174390016,41.94129424914996,17031170600
421,-87.62779424612361,41.82009886445982,17031380500
422,-87.62744628001263,41.80555024715612,17031381700
423,-87.58935357321577,41.76969115602987,17031430300
424,-87.55923220200361,41.765143241567564,17031430700
425,-87.58118514143828,41.76064096185502,17031430900
426,-87.57118433947649,41.75530112860212,17031431200
427,-87.54722550123601,41.75968474467847,17031431400
428,-87.7149563089122,41.905865120439,17031230800
429,-87.71506836256879,41.89925425194104,17031231100
430,-87.81160574056749,41.93619584592646,17031170900
431,-87.70133094904922,41.942868107436816,17031210100
432,-87.59351595559397,41.783458236053214,17031420200
433,-87.59869701520303,41.783224093827734,17031420300
434,-87.61916032967106,41.73269092941359,17031440600
435,-87.60332803460767,41.731712389008635,17031440800
436,-87.60900580179033,41.72866905980374,17031440900
437,-87.74057679036156,41.804008538188256,17031560400
438,-87.57908940389567,41.741943863152656,17031450300
439,-87.66128024484333,41.76132564780904,17031671900
440,-87.67112845305272,41.761198560534304,17031672000
441,-87.6376321678031,41.77642815056612,17031680900
442,-87.64955262631813,41.776039462764615,17031681000
443,-87.67018161636364,41.91244167330198,17031240200
444,-87.67507128948355,41.91236619078695,17031240300
445,-87.73562827296317,41.92785226905511,17031200200
446,-87.60374640955683,41.797827262117075,17031410500
447,-87.59894513939328,41.79797102278354,17031410600
448,-87.79481664049611,41.95585952170783,17031170100
449,-87.7815187828216,41.94935283082986,17031170200
450,-87.79682782060588,41.949124728066714,17031170300
451,-87.62119775847272,41.803848123277305,17031381800
452,-87.82889594334605,41.9500779975548,17031170500
453,-87.62408904097971,41.82740048867281,17031351400
454,-87.61399918157991,41.808511447240015,17031381200
455,-87.62142974943643,41.80762021661011,17031381400
456,-87.59063027695451,41.81384337842331,17031390100
457,-87.59032144847944,41.762177711267384,17031430400
458,-87.58127360322459,41.76428415856125,17031430500
459,-87.57137475950188,41.76438544833704,17031430600
460,-87.72153988635742,41.906340024694565,17031230700
461,-87.71035535528809,41.90671773733565,17031230900
462,-87.72131534423231,41.899061400462806,17031231200
463,-87.82216415410039,41.94148670443311,17031170700
464,-87.81237127630735,41.94157616657624,17031170800
465,-87.78128650542153,41.942052821589186,17031171100
466,-87.74438887330726,41.93521763865747,17031190100
467,-87.67471876525975,41.899589367526175,17031242200
468,-87.73412637639008,41.92348054195818,17031200300
469,-87.73029811675538,41.93575814066511,17031210400
470,-87.6950863410069,41.92846468427571,17031220300
471,-87.70384007595888,41.93570289944556,17031210700
472,-87.69893335494852,41.93574556440716,17031210800
473,-87.69333663605872,41.935439079235394,17031210900
474,-87.57740162945954,41.78341643143154,17031420100
475,-87.60355836148557,41.78316989789035,17031420400
476,-87.60842612566714,41.783100254200654,17031420500
477,-87.61984715196215,41.7546810947395,17031691300
478,-87.66319544102684,41.96544662199593,17031031700
479,-87.59648962970803,41.72822087220812,17031470100
480,-87.57560270343744,41.73524786300437,17031480100
481,-87.62001510705693,41.761965428836106,17031691000
482,-87.67960033613195,41.89950654541472,17031242300
483,-87.58970210576058,41.790449498659356,17031411100
484,-87.56369222539958,41.7444905581206,17031460400
485,-87.63849758065729,41.76918931180475,17031681200
486,-87.61210856357876,41.76816565622946,17031690500
487,-87.6753102573397,41.90602339343216,17031241400
488,-87.670937488585,41.90837593936567,17031241500
489,-87.66532773870568,41.906709710732024,17031241600
490,-87.66495365464455,41.89973714766048,17031242000
491,-87.6647387878606,41.892478170002576,17031243300
492,-87.63743827086239,41.6887764936847,17031491200
493,-87.58797255567829,41.72919428671,17031480300
494,-87.64881259854427,41.74783671846476,17031710800
495,-87.66728555268838,41.733504432131305,17031711300
496,-87.67332162755643,42.016050334414196,17031010202
497,-87.58988411916883,41.735123727190675,17031480200
498,-87.57563850709401,41.728449744658455,17031480400
499,-87.55905010668495,41.727550370397644,17031480500
500,-87.68468577280062,41.90670709044763,17031241200
501,-87.62987209842177,41.76171352162684,17031691100
502,-87.63218058390933,41.75443890617644,17031691200
503,-87.61016852144425,41.75484548864066,17031691400
504,-87.6759518015518,41.94142113093682,17031051200
505,-87.60029857819698,41.755043014710296,17031691500
506,-87.69530904210697,41.75359312723735,17031700100
507,-87.59419824873221,41.79803996711552,17031410700
508,-87.58962436116286,41.797958838685176,17031410800
509,-87.57665933886659,41.79787446964208,17031410900
510,-87.57687325065343,41.790715726320514,17031411000
511,-87.59401722542732,41.79055574803647,17031411200
512,-87.61899517345975,41.67039113125561,17031530600
513,-87.53574258660947,41.74615673366055,17031460100
514,-87.54701103403316,41.741386820679466,17031460200
515,-87.57260426319795,41.7468819216967,17031460500
516,-87.55951424897667,41.73563265817309,17031460600
517,-87.54928132702861,41.73558004055744,17031460700
518,-87.68102501626824,41.906771599037214,17031241300
519,-87.54652789730545,41.727405315476396,17031461000
520,-87.63986215167523,41.76117338901422,17031681300
521,-87.64919264378564,41.761530835614096,17031681400
522,-87.6666112467348,41.95753112664067,17031060100
523,-87.62901401910494,41.76866905365286,17031690300
524,-87.62020835882915,41.7692585339308,17031690400
525,-87.61034480445792,41.762142371477715,17031690900
526,-87.67151746797401,41.95790369584567,17031060200
527,-87.66983746937416,41.89966989630953,17031242100
528,-87.6745067534754,41.89235466214001,17031243100
529,-87.66962377706382,41.89243277286138,17031243200
530,-87.67674265768694,41.79759556274064,17031611600
531,-87.6598478569177,41.89255771458479,17031243400
532,-87.65251724619581,41.892653616989755,17031243500
533,-87.65830015378178,41.73950163683167,17031711100
534,-87.75107298799178,41.912350845854895,17031250200
535,-87.62805056959908,41.69975876932348,17031491000
536,-87.63769564971554,41.69975716673467,17031491100
537,-87.6419713137784,41.75339179486943,17031710100
538,-87.54986310289243,41.71311784344638,17031510100
539,-87.56004137460732,41.71425338106424,17031510200
540,-87.66110569971325,41.754048514347694,17031710300
541,-87.53979393153179,41.71380157304409,17031520200
542,-87.63968998793061,41.742146887307435,17031710900
543,-87.64858106719531,41.73964365724666,17031711000
544,-87.66982527564836,41.74055612826621,17031711200
545,-87.65212357959844,41.73365707535391,17031711400
546,-87.60892084919668,41.89297495363672,17031081402
547,-87.66094335965398,41.74766006721571,17031710600
548,-87.63570667263477,41.944927962514555,17031061902
549,-87.66523002318421,41.994441471183265,17031030200
550,-87.67253479487202,41.994387546771556,17031030300
551,-87.67207882365942,41.986951588347665,17031030400
552,-87.66493589008327,41.987226023368464,17031030500
553,-87.66418803779665,41.9799123285307,17031030800
554,-87.68449000674977,41.899421949375665,17031242400
555,-87.68931910639276,41.899445532550565,17031242500
556,-87.69419702417235,41.900560130673846,17031242600
557,-87.69937424850998,41.89742539298474,17031242700
558,-87.69032375646124,41.892632046262065,17031242800
559,-87.68428963573528,41.89219553451921,17031242900
560,-87.67939814165003,41.89227537674492,17031243000
561,-87.69996836527953,41.92843151808754,17031220400
562,-87.70491105649617,41.92839660089998,17031220500
563,-87.67062093011421,41.96701142795099,17031031800
564,-87.71525255727649,41.92096043060784,17031221000
565,-87.82943815126026,41.98757455311016,17031810400
566,-87.6701840556381,41.96337400998311,17031031900
567,-87.53087032002259,41.69311683635492,17031520500
568,-87.68910111256032,41.70283530504688,17031720500
569,-87.61914771412583,41.72538158988136,17031490300
570,-87.61082373274716,41.72365386397127,17031490400
571,-87.6084202847756,41.84174939336678,17031350100
572,-87.61419975461062,41.8277468898194,17031351100
573,-87.7606039604747,41.89854909615484,17031251200
574,-87.71891318784608,41.81620064104601,17031570100
575,-87.67144544433695,41.97979514806644,17031030900
576,-87.77063030978104,41.90569348653727,17031250600
577,-87.74125032334194,41.81536609665056,17031560100
578,-87.65301789120363,41.95815388296187,17031032100
579,-87.6132067765696,41.71792753125373,17031490500
580,-87.62833236856275,41.71795138488384,17031490600
581,-87.62836478320492,41.71073191797253,17031490700
582,-87.61533717534444,41.71068275928796,17031490800
