stop_id,stop_name,stop_desc,stop_lat,stop_lon,stop_street,stop_city,stop_region,stop_postcode,stop_country,zone_id,geo_node_id
317e0025,"Madison St & 24th Ave",,41.8793213,-87.8622813,,,,,,,7734
317e0030,"Madison St & 25th St",,41.8792888,-87.8630893,,,,,,,7735
317e0035,"25th Ave & Madison St",,41.8785858,-87.8633821,,,,,,,7736
317e0040,"Madison St & Cernan Ave",,41.8782076,-87.868639,,,,,,,7737
317e0050,"Madison St & Eastern Ave",,41.8780759,-87.8735516,,,,,,,7739
317e0060,"Bellwood Ave & Madison St",,41.8777603,-87.8781483,,,,,,,7741
317e0070,"Bellwood Ave & Wilcox St",,41.8759811,-87.8781133,,,,,,,7743
317e0080,"Bellwood Ave & Jackson St",,41.8741375,-87.8780023,,,,,,,7745
317e0085,"Bellwood Ave & Van Buren St",,41.8723411,-87.8779181,,,,,,,7746
317e0090,"Bellwood Ave & Harrison St",,41.870879,-87.8778561,,,,,,,7747
317e0095,"Westchester Blvd & Kitchener St",,41.8686771,-87.8776888,,,,,,,7748
317e0100,"Westchester Blvd & Gladstone St",,41.86685,-87.8776131,,,,,,,7749
317e0105,"Westchester Blvd & Devonshire St",,41.8650296,-87.8775388,,,,,,,7750
317e0115,"Westchester Blvd & Roosevelt Rd",,41.8637205,-87.8775531,,,,,,,7752
317e0120,"Balmoral Ave & Roosevelt Rd",,41.8630976,-87.8791625,,,,,,,7753
317e0130,"Balmoral Ave & Cambridge St",,41.8615266,-87.8791081,,,,,,,7755
317e0140,"Balmoral Ave & Dickens St",,41.8595178,-87.8789603,,,,,,,7757
317e0150,"Balmoral Ave & Chaucer St",,41.8576695,-87.8788915,,,,,,,7759
317w0005,"Madison St & 20th Ave",,41.8786255,-87.8572793,,,,,,,7761
317w0010,"Madison St & 21st Ave",,41.8785456,-87.858579,,,,,,,7762
317w0015,"Madison St & 22nd Ave",,41.8787921,-87.8601546,,,,,,,7763
317w0020,"Madison St & 23rd Ave",,41.8792508,-87.8609998,,,,,,,7764
317w0025,"Madison St & 24th Ave",,41.8794043,-87.8621674,,,,,,,7765
317w0030,"Madison St & 25th Ave",,41.879392,-87.8631575,,,,,,,7766
317w0035,"25th Ave & Madison St/Maywood Dr",,41.8782988,-87.8635436,,,,,,,7767
317w0040,"Madison St & Cernan Dr",,41.8782988,-87.8682076,,,,,,,7768
317w0050,"Madison St & Eastern Ave",,41.8781728,-87.8730868,,,,,,,7770
317w0060,"Bellwood Ave & Madison St",,41.8780377,-87.8780275,,,,,,,7772
317w0061,"Madison St & Bellwood Ave",,41.8780433,-87.8784898,,,,,,,37161
317w0070,"Bellwood Ave & Wilcox St",,41.8762424,-87.8781828,,,,,,,7774
317w0080,"Bellwood Ave & Jackson St",,41.8744548,-87.8781128,,,,,,,7776
317w0085,"Bellwood Ave & Van Buren St",,41.8726488,-87.877996,,,,,,,7777
317w0090,"Bellwood Ave & Harrison St",,41.8713105,-87.8779661,,,,,,,7778
317w0095,"Westchester Blvd & Kitchener St",,41.8689933,-87.8778733,,,,,,,7779
317w0100,"Westchester Blvd & Gladstone St",,41.8671428,-87.8778183,,,,,,,7780
317w0105,"Westchester Blvd & Devonshire St",,41.8653436,-87.8777656,,,,,,,7781
317w0115,"Westchester Blvd & Roosevelt Rd",,41.8635789,-87.8776746,,,,,,,7783
317w0120,"Westchester Blvd & Pelham St",,41.8626336,-87.8776206,,,,,,,7784
317w0130,"Westchester Blvd & Dickens St",,41.8599469,-87.8774305,,,,,,,7786
317w0135,"Westchester Blvd & Chaucer St",,41.8581696,-87.8773348,,,,,,,7787
317w0145,"Canterbury St & Balmoral Ave",,41.8560863,-87.8780355,,,,,,,7789
318e0005,"North Ave & Wolf Rd",,41.9069966,-87.9027523,,,,,,,8796
318e0015,"North Ave & Prater Ave",,41.9070738,-87.8996916,,,,,,,8798
318e0020,"North Ave & Roy Ave",,41.9071375,-87.8961758,,,,,,,8799
318e0025,"North Ave & Roberta Ave",,41.9071771,-87.8937236,,,,,,,8800
318e0030,"North Ave & Edwards Ave",,41.9072388,-87.8904783,,,,,,,8801
318e0040,"North Ave & Mannheim Access Rd (SB)",,41.9073088,-87.8869478,,,,,,,8803
318e0045,"North Ave & 38th Ave",,41.9074153,-87.8806321,,,,,,,8804
318e0050,"North Ave & 35th Ave",,41.9074951,-87.8765566,,,,,,,8805
318e0055,"North Ave & 32nd Ave",,41.9075621,-87.8726788,,,,,,,8806
318e0060,"North Ave & 25th Ave",,41.9077208,-87.8649691,,,,,,,8808
318e0065,"North Ave & 23rd Ave",,41.9077763,-87.8622298,,,,,,,8809
318e0075,"North Ave & 19th Ave",,41.9078748,-87.8574129,,,,,,,8811
318e0120,"North Ave & 5th Ave",,41.9081716,-87.8403743,,,,,,,8813
318e0125,"North Ave & 1st Ave",,41.9082531,-87.835498,,,,,,,8814
318e0130,"8311 W North Ave",,41.9083385,-87.831497,,,,,,,8815
318e0131,"North Ave & Riverwoods Dr",,41.9083681,-87.8298148,,,,,,,37214
318e0135,"North Ave & Thatcher Ave",,41.9084896,-87.8235723,,,,,,,8816
318e0140,"North Ave & Forest Ave",,41.9085641,-87.8220828,,,,,,,8817
318e0150,"North Ave & Franklin Ave",,41.9086003,-87.8189153,,,,,,,8819
318e0160,"North Ave & Lathrop Ave",,41.9086541,-87.8151311,,,,,,,8821
318e0170,"North Ave & Monroe Ave",,41.9087281,-87.8124433,,,,,,,8823
318e0180,"North Ave & Clinton Pl",,41.9087756,-87.8093293,,,,,,,8825
318e0190,"Harlem Ave & North Ave",,41.9081883,-87.8058496,,,,,,,8827
318w0005,"North Ave & Harlem Ave",,41.9089555,-87.8062221,,,,,,,7790
318w0015,"North Ave & 74th Ave",,41.9088925,-87.8105153,,,,,,,8829
318w0020,"North Ave & 75th Ave",,41.9088196,-87.8128918,,,,,,,8830
318w0025,"North Ave & 76th Ave",,41.9088083,-87.8153246,,,,,,,8831
318w0030,"North Ave & 77th Ave",,41.9087331,-87.8178016,,,,,,,8832
318w0035,"North Ave & 78th Ave",,41.9087234,-87.8202756,,,,,,,8833
318w0045,"North Ave & Thatcher Ave",,41.9087,-87.8238926,,,,,,,8835
318w0050,"8311 W North Ave",,41.9085486,-87.8317566,,,,,,,8836
318w0055,"North Ave & 1st Ave",,41.9084765,-87.8360158,,,,,,,8837
318w0060,"North Ave & 5th Ave",,41.9083946,-87.8407181,,,,,,,8838
318w0070,"North Ave & 9th Ave",,41.9083206,-87.8446853,,,,,,,8840
318w0110,"North Ave & Jewel Dr",,41.9080571,-87.8590013,,,,,,,8843
318w0111,"North Ave & 22nd Ave",,41.9080209,-87.8610151,,,,,,,37162
318w0120,"North Ave & 25th Ave",,41.9079718,-87.8636526,,,,,,,8845
318w0125,"North Ave & Indian Boundary Dr",,41.9078536,-87.8699344,,,,,,,8846
318w0130,"North Ave & Hawthorne Ave",,41.9078198,-87.8722045,,,,,,,8847
318w0135,"North Ave & Cornell Ave",,41.9077379,-87.8759706,,,,,,,8848
318w0140,"North Ave & 38th Ave",,41.9076778,-87.8798008,,,,,,,8849
318w0146,"North Ave & Janice Ave",,41.9075391,-87.8874743,,,,,,,37215
318w0150,"North Ave & Edwards Ave",,41.9074783,-87.8901128,,,,,,,8851
318w0155,"North Ave & Roberta Ave",,41.9074223,-87.8933311,,,,,,,8852
318w0160,"North Ave & Roy Ave",,41.9074033,-87.8957296,,,,,,,8853
318w0165,"North Ave & Prater Ave",,41.9073083,-87.8992343,,,,,,,8854
318w0170,"North Ave & Wolf Rd",,41.9072234,-87.904293,,,,,,,8855
318w0175,"Northlake Commons (137 W North Ave)",,41.9050524,-87.9081443,,,,,,,8857
319e0045,"Grand/Nordica (CTA Terminal)",,41.9238856,-87.8020679,,,,,,,9615
319e0050,"Grand/Nordica (SW)",,41.9235098,-87.8027314,,,,,,,9616
319e0055,"Grand/Neva",,41.9236678,-87.8045706,,,,,,,9617
319e0180,"Franklin/Sandra",,41.9462041,-87.9079758,,,,,,,9642
319e0183,"Franklin/Wolf",,41.945155,-87.904909,,,,,,,36840
319e0185,"Franklin/Runge",,41.9469889,-87.9107219,,,,,,,9643
319e0187,"Wolf/Addison",,41.9428436,-87.9046883,,,,,,,36841
319e0190,"Franklin/Acorn",,41.9476478,-87.9130385,,,,,,,9644
319e0193,"Wolf/Belmont",,41.9362518,-87.9044328,,,,,,,36842
319e0195,"Green/Podlin",,41.9488861,-87.9175281,,,,,,,9645
319e0197,"Wolf/Barry",,41.9344556,-87.9043548,,,,,,,36843
319e0200,"Green/Domenic",,41.9493151,-87.9191146,,,,,,,9646
319e0203,"Wolf/Wellington",,41.9326163,-87.9043028,,,,,,,36844
319e0205,"Green/County Line",,41.9496693,-87.9203826,,,,,,,9647
319e0207,"Grand/Wolf",,41.9307811,-87.9038381,,,,,,,36845
319e0210,"Green/735 Green",,41.9516814,-87.9275973,,,,,,,9648
319e0215,"Green/Evergreen",,41.9526211,-87.9309583,,,,,,,9649
319e0220,"Green/Park",,41.9530308,-87.9325196,,,,,,,9650
319e0225,"Green/Marion Ct",,41.9532245,-87.9331505,,,,,,,9651
319e0230,"Green/Marion St",,41.9534444,-87.9339726,,,,,,,9652
319e0235,"Green/Grace",,41.9538644,-87.9354496,,,,,,,9653
319e0240,"Green/Rose",,41.9542758,-87.9369555,,,,,,,9654
319e0245,"Green/May",,41.954638,-87.9382623,,,,,,,9655
319e0250,"Grand/River",,41.9294118,-87.8463703,,,,,,,9656
319e0255,"Grand/Clarke",,41.9292978,-87.8469851,,,,,,,9657
319e0260,"Grand/Rhodes",,41.9291556,-87.8481115,,,,,,,9658
319e0265,"Grand/Spruce",,41.9291408,-87.8493668,,,,,,,9659
319e0270,"Grand/West",,41.9291385,-87.8505523,,,,,,,9660
319e0275,"Grand/Elm",,41.9291453,-87.8517646,,,,,,,9661
319e0280,"Grand/Maple",,41.929142,-87.8529856,,,,,,,9662
319e0285,"Grand/Oak",,41.9291505,-87.8542066,,,,,,,9663
319e0290,"Grand/Willow",,41.9291333,-87.8553948,,,,,,,9664
319e0305,"Grand/Washington",,41.9293471,-87.8616796,,,,,,,9667
319e0307,"Grand/Martens",,41.9292536,-87.8605808,,,,,,,36846
319e0310,"Grand/Edington",,41.9294644,-87.8628971,,,,,,,9668
319e0315,"Grand/Rose/25th",,41.9295963,-87.864572,,,,,,,9669
319e0317,"Grand/Pearl",,41.9295688,-87.8642433,,,,,,,36847
319e0320,"Grand/Gustav",,41.9296656,-87.8664593,,,,,,,9670
319e0325,"Grand/Calwagner",,41.9297103,-87.8677868,,,,,,,9671
319e0330,"Grand/Emerson",,41.929829,-87.8709806,,,,,,,9672
319e0333,"Grand/Ruby",,41.9297836,-87.8702421,,,,,,,36848
319e0335,"Grand/Elder",,41.9298896,-87.8725761,,,,,,,9673
319e0340,"Grand/Hawthorne",,41.929912,-87.8738091,,,,,,,9674
319e0345,"Grand/Scott",,41.9299503,-87.8751143,,,,,,,9675
319e0350,"Grand/Sunset/Park",,41.9300328,-87.8773231,,,,,,,9676
319e0353,"Grand/Louis",,41.9299979,-87.8762748,,,,,,,36849
319e0355,"Grand/Sarah",,41.9300718,-87.8786776,,,,,,,9677
319e0360,"Grand/George",,41.9301103,-87.880674,,,,,,,9678
319e0363,"Grand/Dora",,41.9300896,-87.8800243,,,,,,,36850
319e0365,"Grand/Ernst",,41.9301435,-87.8822288,,,,,,,9679
319e0450,"Mannheim/Belmont",,41.9362574,-87.8848198,,,,,,,9696
319e0455,"Mannheim/Minneapolis",,41.9345266,-87.8847413,,,,,,,9697
319e0460,"Mannheim/Schiller",,41.9327115,-87.8846708,,,,,,,9698
319e0465,"Mannheim/Chestnut",,41.9309026,-87.8845848,,,,,,,9699
319e0470,"Grand/Mannheim",,41.9301566,-87.8839718,,,,,,,9700
319e0471,"Mannheim/Grand  (NE)",,41.9306798,-87.8845601,,,,,,,9701
319e0473,"Grand/Lincoln",,41.930183,-87.8835531,,,,,,,36851
319e0475,"Grand/10515 Grand",,41.9303376,-87.8883561,,,,,,,9702
319e0480,"Grand/Gary",,41.9304088,-87.8902353,,,,,,,9703
319e0485,"Grand/Bellwood/Lucy",,41.9304265,-87.8909768,,,,,,,9704
319e0500,"Grand/Landen/Cullerton",,41.9304768,-87.8932881,,,,,,,9705
319e0505,"Grand/Roberta/Lee",,41.9305211,-87.8945343,,,,,,,9706
319e0510,"Grand/Rowlett",,41.9305698,-87.8957408,,,,,,,9707
319e0515,"Grand/Joyce/Alta",,41.9306173,-87.8969745,,,,,,,9708
319e0520,"Grand/Harold",,41.9306385,-87.8981478,,,,,,,9709
319e0525,"Grand/Roy/Vinan",,41.930662,-87.8993676,,,,,,,9710
319e0530,"Grand/Alcoa",,41.9306786,-87.9005783,,,,,,,9711
319e0535,"Grand/Prater",,41.9307096,-87.9017849,,,,,,,9712
319e0540,"Grand/Laporte",,41.9307513,-87.9029928,,,,,,,9713
319e0545,"Grand/Wolf",,41.9305365,-87.9040631,,,,,,,9714
319e0550,"Wolf/Diversey",,41.9287283,-87.9040053,,,,,,,9715
319e0555,"Wolf/Winters",,41.9255351,-87.9038781,,,,,,,9716
319e0560,"Wolf/Macarthur",,41.9246328,-87.9038419,,,,,,,9717
319e0565,"Wolf/Wagner",,41.9237361,-87.9038036,,,,,,,9718
319e0570,"Wolf/Hayes",,41.9226978,-87.9037526,,,,,,,9719
319e0575,"Wolf/Fullerton",,41.9214768,-87.9037148,,,,,,,9720
319e0580,"Wolf/Palmer",,41.9178576,-87.9035618,,,,,,,9721
319e0585,"Wolf/Village/Armitage",,41.9142061,-87.9034031,,,,,,,9722
319e0590,"Wolf/Whitehall",,41.9119646,-87.9032673,,,,,,,9723
319e0595,"Wolf/Country Club",,41.9103586,-87.9032478,,,,,,,9724
319e0600,"Wolf/Doyle/Wiltse",,41.9092946,-87.9031813,,,,,,,9725
319e0603,"Wolf/North",,41.9077328,-87.9031041,,,,,,,36852
319w0045,"Grand/Nordica",,41.9236335,-87.8024365,,,,,,,9733
319w0047,"Grand/Neva",,41.923735,-87.8042206,,,,,,,9734
319w0170,"Franklin/Sandra",,41.9461839,-87.9077683,,,,,,,9758
319w0175,"Franklin/Runge",,41.9469666,-87.910561,,,,,,,9759
319w0180,"Franklin/Acorn",,41.9476296,-87.9128688,,,,,,,9760
319w0185,"Green/Podlin",,41.9488493,-87.917197,,,,,,,9761
319w0190,"Green/Domenic",,41.9493353,-87.9189096,,,,,,,9762
319w0195,"Green/County Line",,41.9495776,-87.9197301,,,,,,,9763
319w0200,"Green/735 Green",,41.9516631,-87.9271625,,,,,,,9764
319w0205,"Green/Evergreen",,41.952643,-87.9307246,,,,,,,9765
319w0210,"Green/Marion Ct",,41.9532788,-87.9329711,,,,,,,9766
319w0215,"Green/Grace",,41.9538661,-87.9350406,,,,,,,9767
319w0220,"Green/Lincoln",,41.9541533,-87.9361086,,,,,,,9768
319w0225,"Grand/River",,41.9296953,-87.8457674,,,,,,,9769
319w0230,"Grand/Buelah",,41.9293918,-87.8472829,,,,,,,9770
319w0235,"Grand/Spruce",,41.92926,-87.8486656,,,,,,,9771
319w0240,"Grand/West",,41.9292416,-87.8498716,,,,,,,9772
319w0245,"Grand/Elm",,41.9292461,-87.8510846,,,,,,,9773
319w0250,"Grand/Maple",,41.9292461,-87.8527168,,,,,,,9774
319w0255,"Grand/Oak",,41.9292501,-87.8539465,,,,,,,9775
319w0260,"Grand/Willow",,41.9292583,-87.854771,,,,,,,9776
319w0263,"Grand/Martens",,41.9293258,-87.8599341,,,,,,,36853
319w0275,"Grand/Washington",,41.9294713,-87.8613715,,,,,,,9779
319w0280,"Grand/Edington",,41.9295561,-87.862526,,,,,,,9780
319w0285,"Grand/Pearl",,41.9296731,-87.8638478,,,,,,,9781
319w0290,"Grand/Rose/25th",,41.9297728,-87.8650275,,,,,,,9782
319w0295,"Grand/Gustav",,41.9298135,-87.8662776,,,,,,,9783
319w0300,"Grand/Calwagner",,41.9298306,-87.8674958,,,,,,,9784
319w0305,"Grand/Atlantic",,41.929865,-87.8687913,,,,,,,9785
319w0310,"Grand/Ruby",,41.929892,-87.8699521,,,,,,,9786
319w0315,"Grand/Emerson",,41.9299503,-87.8711811,,,,,,,9787
319w0320,"Grand/Elder",,41.9299911,-87.8723888,,,,,,,9788
319w0325,"Grand/Hawthorne",,41.9300328,-87.8735955,,,,,,,9789
319w0330,"Grand/Scott",,41.930069,-87.8747396,,,,,,,9790
319w0335,"Grand/Louis",,41.9301073,-87.8760226,,,,,,,9791
319w0340,"Grand/Sunset/Park",,41.9301451,-87.8772406,,,,,,,9792
319w0345,"Grand/Sarah",,41.9301933,-87.8784301,,,,,,,9793
319w0350,"Grand/Dora",,41.9302356,-87.8796775,,,,,,,9794
319w0355,"Grand/George",,41.9302706,-87.880887,,,,,,,9795
319w0360,"Grand/Ernst",,41.9303033,-87.882077,,,,,,,9796
319w0365,"Grand/Lincoln",,41.9303188,-87.8832951,,,,,,,9797
319w0443,"Mannheim/Anderson",,41.9355648,-87.8850328,,,,,,,9813
319w0445,"Mannheim/Center",,41.9335933,-87.8849578,,,,,,,9814
319w0450,"Mannheim/Schiller",,41.9329516,-87.884928,,,,,,,9815
319w0455,"Mannheim/Crown",,41.932256,-87.8848856,,,,,,,9816
319w0460,"Grand/Mannheim",,41.9303635,-87.8843868,,,,,,,9817
319w0465,"Grand/10515 Grand",,41.9304706,-87.8879023,,,,,,,9819
319w0470,"Grand/Latoria",,41.9304976,-87.8894183,,,,,,,9820
319w0475,"Grand/Bellwood/Lucy",,41.9305336,-87.8906713,,,,,,,9821
319w0480,"Grand/Landen/Cullerton",,41.930607,-87.8929631,,,,,,,9822
319w0485,"Grand/Roberta/Lee",,41.9306506,-87.8943113,,,,,,,9823
319w0490,"Grand/Joyce/Alta",,41.9307181,-87.8967126,,,,,,,9824
319w0495,"Grand/Roy/Vinan",,41.9307886,-87.8988658,,,,,,,9825
319w0500,"Grand/Prater",,41.9308608,-87.9015833,,,,,,,9826
319w0505,"Grand/Laporte",,41.9309123,-87.90279,,,,,,,9827
319w0507,"Grand/Wolf",,41.9309456,-87.9038953,,,,,,,36854
319w0510,"Grand/Wolf",,41.9303641,-87.9042498,,,,,,,9828
319w0512,"Wolf/Wellington",,41.9323906,-87.9041928,,,,,,,36855
319w0515,"Wolf/Diversey",,41.9290118,-87.9041833,,,,,,,9829
319w0517,"Wolf/Barry",,41.9341376,-87.9042541,,,,,,,36856
319w0520,"Wolf/Winters",,41.9258943,-87.9040431,,,,,,,9830
319w0522,"Wolf/Belmont",,41.9362299,-87.9043158,,,,,,,36857
319w0525,"Wolf/Macarthur",,41.9248871,-87.9040041,,,,,,,9831
319w0527,"Wolf/Addison",,41.9424816,-87.9045858,,,,,,,36858
319w0530,"Wolf/Wagner",,41.9237435,-87.9039623,,,,,,,9832
319w0532,"Franklin/Wolf",,41.945257,-87.9050075,,,,,,,36859
319w0535,"Wolf/Hayes",,41.9227471,-87.9039106,,,,,,,9833
319w0540,"Wolf/Fullerton",,41.9217868,-87.9038723,,,,,,,9834
319w0545,"Wolf/Palmer",,41.9181343,-87.9037318,,,,,,,9835
319w0550,"Wolf/Scalabrini Village/Pace Shelter",,41.9162705,-87.9036528,,,,,,,9836
319w0555,"Wolf/Village/Armitage",,41.9143469,-87.9035743,,,,,,,9837
319w0560,"Wolf/Whitehall",,41.9123198,-87.9034746,,,,,,,9838
319w0565,"Wolf/Country Club",,41.9104716,-87.9033886,,,,,,,9839
319w0570,"Wolf/Doyle/Wiltse",,41.9096601,-87.9034191,,,,,,,9840
319w0575,"Wolf/North",,41.9075861,-87.9033538,,,,,,,9841
320e0010,"Austin/Madison",,41.8804073,-87.7745781,,,,,,,7791
320e0015,"Madison/Humphrey",,41.8800128,-87.7759745,,,,,,,7792
320e0020,"Madison/Lyman",,41.879989,-87.7772236,,,,,,,7793
320e0025,"Madison/Taylor",,41.8799902,-87.7784289,,,,,,,7794
320e0030,"Madison/Lombard",,41.8799361,-87.7797004,,,,,,,7795
320e0035,"Madison/Harvey",,41.87995,-87.7809298,,,,,,,7796
320e0040,"Madison/Highland",,41.8799178,-87.7820894,,,,,,,7797
320e0045,"Madison/Cuyler",,41.8798743,-87.7833158,,,,,,,7798
320e0050,"Madison/Ridgeland",,41.8798852,-87.7845943,,,,,,,7799
320e0055,"Madison/Elmwood",,41.8798346,-87.785762,,,,,,,7800
320e0060,"Madison/Gunderson",,41.879878,-87.787057,,,,,,,7801
320e0065,"Madison/Scoville",,41.8798309,-87.788264,,,,,,,7802
320e0070,"Madison/East",,41.8797414,-87.7894682,,,,,,,7803
320e0075,"Madison/Clarence",,41.8797563,-87.790684,,,,,,,7804
320e0080,"Madison/Wesley",,41.8797452,-87.7919103,,,,,,,7805
320e0085,"Madison/Euclid",,41.8797409,-87.7931814,,,,,,,7806
320e0090,"Madison/Oak Park",,41.8798538,-87.7944574,,,,,,,7807
320e0095,"Madison/Grove",,41.8797106,-87.7955567,,,,,,,7808
320e0100,"Madison/Carpenter",,41.8796835,-87.796359,,,,,,,7809
320e0105,"Madison/Kenilworth",,41.8796799,-87.7970347,,,,,,,7810
320e0110,"Madison/Clinton",,41.8796334,-87.7989108,,,,,,,7811
320e0115,"Madison/Home",,41.8796405,-87.800018,,,,,,,7812
320e0120,"Madison/Wenonah",,41.8796134,-87.8011977,,,,,,,7813
320e0125,"Madison/Wisconsin",,41.8796093,-87.8024601,,,,,,,7814
320e0130,"Madison/Maple",,41.8796202,-87.8040012,,,,,,,7815
320e0135,"Madison/Harlem",,41.8796263,-87.804884,,,,,,,7816
320e0140,"Madison St & Elgin Ave",,41.8796338,-87.8057499,,,,,,,7817
320e0145,"Madison St & Marengo Ave",,41.8795555,-87.8071465,,,,,,,7818
320e0150,"Madison St & Circle Ave",,41.8795633,-87.8086181,,,,,,,7819
320e0155,"Madison St & Hannah Ave",,41.8794816,-87.8096706,,,,,,,7820
320e0160,"Madison St & Thomas Ave",,41.8795141,-87.8109616,,,,,,,7821
320e0165,"Madison St & Beloit Ave",,41.8794641,-87.8122451,,,,,,,7822
320e0170,"Entrance Rd./Bldg. 1311/Sheriff's Police",,41.874511,-87.8263998,,,,,,,7823
320e0175,"Entrance Rd./Stop Sign",,41.8751973,-87.8274013,,,,,,,7824
320e0180,"Entrance Rd./1st",,41.8757606,-87.8337171,,,,,,,7825
320e0185,"1st/Wilcox",,41.8762091,-87.8338488,,,,,,,7826
320e0190,"1st/Legion",,41.8771266,-87.8339003,,,,,,,7827
320e0195,"1st/Green",,41.8781436,-87.8338986,,,,,,,7828
320e0200,"1st/Madison (SE)",,41.8789158,-87.8339423,,,,,,,7829
320w0005,"Madison/Austin (Terminal)",,41.8803151,-87.7740881,,,,,,,7830
320w0007,"Madison/Austin (NW)",,41.8801614,-87.7749791,,,,,,,7831
320w0010,"Madison/Humphrey",,41.8801405,-87.7761597,,,,,,,7832
320w0015,"Madison/Lyman",,41.8801149,-87.7770569,,,,,,,7833
320w0020,"Madison/Taylor",,41.880107,-87.7778522,,,,,,,7834
320w0025,"Madison/Lombard",,41.8800881,-87.7793621,,,,,,,7835
320w0030,"Madison/Harvey",,41.8800148,-87.7811304,,,,,,,7836
320w0035,"Madison/Highland",,41.8800241,-87.7819184,,,,,,,7837
320w0040,"Madison/Cuyler",,41.8800058,-87.7827188,,,,,,,7838
320w0045,"Madison/Ridgeland",,41.8799835,-87.784293,,,,,,,7839
320w0050,"Madison/Elmwood",,41.8799684,-87.7855721,,,,,,,7840
320w0055,"Madison/Gunderson",,41.8799556,-87.7867048,,,,,,,7841
320w0060,"Madison/Scoville",,41.8799498,-87.787538,,,,,,,7842
320w0065,"Madison/East",,41.879908,-87.7891945,,,,,,,7843
320w0070,"Madison/Clarence",,41.8798778,-87.7904019,,,,,,,7844
320w0075,"Madison/Wesley",,41.8798807,-87.7908694,,,,,,,7845
320w0080,"Madison/Euclid",,41.8798525,-87.7924553,,,,,,,7846
320w0085,"Madison/Oak Park",,41.8798108,-87.794094,,,,,,,7847
320w0090,"Madison/Grove",,41.8797886,-87.7954272,,,,,,,7848
320w0095,"Madison/Carpenter",,41.8797836,-87.7962178,,,,,,,7849
320w0100,"Madison/Kenilworth",,41.8797809,-87.7968321,,,,,,,7850
320w0105,"Madison/Clinton",,41.8797439,-87.7983128,,,,,,,7851
320w0110,"Madison/Home",,41.8796988,-87.799779,,,,,,,7852
320w0115,"Madison/Wenonah",,41.8796873,-87.8010268,,,,,,,7853
320w0120,"Madison/Wisconsin",,41.8796685,-87.8021611,,,,,,,7854
320w0125,"Madison/Maple",,41.8796762,-87.8037631,,,,,,,7855
320w0130,"Madison/Harlem",,41.8797228,-87.804478,,,,,,,7856
320w0135,"Madison St & Elgin Ave",,41.8796547,-87.8058671,,,,,,,7857
320w0140,"Madison St & Marengo Ave",,41.87963,-87.8071682,,,,,,,7858
320w0145,"Madison St & Circle Ave",,41.8796171,-87.8082063,,,,,,,7859
320w0150,"Madison St & Hannah Ave",,41.8795926,-87.8095057,,,,,,,7860
320w0155,"Madison St & Burkhardt Cir",,41.8795531,-87.810894,,,,,,,7861
320w0160,"Madison St & Beloit Ave",,41.8795203,-87.8121038,,,,,,,7862
320w0186,"Eisenhower Tower",,41.8723298,-87.8336776,,,,,,,35694
320w0193,"1st Ave/Van Buren St",,41.8734596,-87.8337154,,,,,,,35695
320w0195,"Entrance Rd./Stop Sign",,41.8751904,-87.8277708,,,,,,,7869
320w0197,"1st Ave/Entrance Rd",,41.8753451,-87.833751,,,,,,,35696
320w0200,"Maybrook Courthouse",,41.8733863,-87.8266851,,,,,,,7870
322e0005,"Cermak/54th Ave.",,41.8509899,-87.7591941,,,,,,,7871
322e0015,"Cermak Rd & Central Ave",,41.8508911,-87.7641393,,,,,,,7873
322e0020,"Cermak Rd & 58th Ave",,41.8508581,-87.7690214,,,,,,,7874
322e0025,"Cermak Rd & Austin Blvd",,41.8507803,-87.7739986,,,,,,,7875
322e0030,"Cermak Rd & Lombard Ave",,41.8507036,-87.7788273,,,,,,,7876
322e0035,"Cermak Rd & Ridgeland Ave",,41.8506083,-87.783739,,,,,,,7877
322e0040,"Cermak Rd & East Ave",,41.8505861,-87.7888273,,,,,,,7878
322e0045,"Cermak Rd & Wesley Ave / Riverside Dr",,41.8505343,-87.7912014,,,,,,,7879
322e0050,"Cermak Rd & Oak Park Ave",,41.8505128,-87.7928381,,,,,,,7880
322e0055,"Cermak Rd & Home Ave",,41.8504021,-87.798795,,,,,,,7881
322e0060,"Cermak Rd & Wisconsin Ave",,41.8503073,-87.80129,,,,,,,7882
322e0065,"Cermak Rd & Harlem Ave",,41.8502986,-87.8031421,,,,,,,7883
322e0070,"7250 Cermak Rd",,41.8502316,-87.8059888,,,,,,,7884
322e0085,"Cermak Rd & Lathrop Ave",,41.8501533,-87.8132036,,,,,,,7887
322e0095,"Cermak Rd & Hainsworth Ave",,41.850128,-87.8160288,,,,,,,7889
322e0115,"Cermak Rd & Forest Ave",,41.8500155,-87.8209433,,,,,,,7893
322e0125,"Cermak Rd & Desplaines Ave",,41.8499658,-87.8226096,,,,,,,7895
322e0130,"Cermak Rd & 1st Ave",,41.8497583,-87.8323014,,,,,,,7896
322e0140,"Cermak Rd & 3rd Ave",,41.8497216,-87.8355283,,,,,,,7898
322e0150,"Cermak Rd & 5th Ave",,41.8497256,-87.8373473,,,,,,,7900
322e0160,"Cermak Rd & 7th Ave",,41.8496745,-87.8404706,,,,,,,7902
322e0170,"Cermak Rd & 9th Ave",,41.8496331,-87.8429061,,,,,,,7904
322e0185,"Cermak Rd & 12th Ave",,41.8495588,-87.8465801,,,,,,,7907
322e0195,"Cermak Rd & 14th Ave",,41.8494635,-87.8499681,,,,,,,7909
