stop_no,stop_id,orig_stop_id,stop_name,stop_desc,stop_pnrtype,stop_used,stop_usedFG,stop_lat,stop_lon
      2755,18060     ,TLSBWD-  76              ,32ND AVE NW & NW 59TH ST                ,                                        , 0, 1, 0,   47.671360, -122.398430
      2756,18066     ,TLSBWD-  76              ,NW MARKET ST & 32ND AVE NW              ,                                        , 0, 1, 0,   47.668552, -122.397911
      2757,18070     ,TLSBWD-  76              ,32ND AVE NW & NW 56TH ST                ,                                        , 0, 1, 0,   47.669605, -122.398430
      2758,18085     ,TLSBWD-  76              ,32ND AVE NW & NW MARKET ST              ,                                        , 0, 1, 0,   47.668049, -122.398415
      2759,18090     ,TLSBWD-  76              ,NW 54TH ST & 30TH AVE NW                ,                                        , 0, 1, 0,   47.667965, -122.395714
      2760,18100     ,TLSBWD-  76              ,NW MARKET ST & 28TH AVE NW              ,                                        , 0, 1, 0,   47.668591, -122.392502
      2761,18120     ,TLSBWD-  76              ,NW MARKET ST & BALLARD AVE NW           ,                                        , 0, 1, 0,   47.668613, -122.385956
      2762,18140     ,TLSBWD-  76              ,LEARY AVE NW & 20TH AVE NW              ,                                        , 0, 1, 0,   47.666222, -122.381737
      2763,18150     ,TLSBWD-  76              ,LEARY AVE NW & NW IONE PL               ,                                        , 0, 1, 0,   47.665367, -122.380714
      2764,18165     ,TLSBWD-  76              ,NW LEARY WAY & 15TH AVE NW              ,                                        , 0, 1, 0,   47.663593, -122.375587
      2765,29720     ,TLSBWD-  76              ,NW MARKET ST & 20TH AVE NW              ,                                        , 0, 1, 0,   47.668739, -122.382423
      2766,29865     ,TLSBWD-  76              ,NE 45TH ST & ROOSEVELT WAY NE           ,                                        , 0, 1, 0,   47.661236, -122.317299
      2767,29920     ,TLSBWD-  76              ,NE 45TH ST & MARY GATES MEMORI DR NE    ,                                        , 0, 1, 0,   47.661148, -122.292465
      2768,29930     ,TLSBWD-  76              ,NE 45TH ST & 36TH AVE NE                ,                                        , 0, 1, 0,   47.661049, -122.289024
      2769,29940     ,TLSBWD-  76              ,NE 45TH ST & 38TH AVE NE                ,                                        , 0, 1, 0,   47.661190, -122.286728
      2770,29950     ,TLSBWD-  76              ,NE 45TH ST & 40TH AVE NE                ,                                        , 0, 1, 0,   47.661194, -122.284721
      2771,29952     ,TLSBWD-  76              ,NE 45TH ST & 42ND AVE NE                ,                                        , 0, 1, 0,   47.661205, -122.282509
      2772,29954     ,TLSBWD-  76              ,NE 45TH ST & 47TH AVE NE                ,                                        , 0, 1, 0,   47.661221, -122.277275
      2773,30090     ,TLSBWD-  76              ,NE 45TH ST & 49TH AVE NE                ,                                        , 0, 1, 0,   47.661209, -122.274696
      2774,30100     ,TLSBWD-  76              ,NE 45TH ST & 51ST AVE NE                ,                                        , 0, 1, 0,   47.661209, -122.272537
      2775,30110     ,TLSBWD-  76              ,WEST LAUREL DR NE & EAST LAUREL DR NE   ,                                        , 0, 1, 0,   47.662571, -122.270309
      2776,30120     ,TLSBWD-  76              ,SEWARD PK AVE S & S HENDERSON ST        ,                                        , 0, 1, 0,   47.522945, -122.264626
      2777,30130     ,TLSBWD-  76              ,SEWARD PK AVE S & S FISHER PL           ,                                        , 0, 1, 0,   47.521168, -122.263962
      2778,30140     ,TLSBWD-  76              ,S HENDERSON ST & RAINIER AVE S          ,                                        , 0, 1, 0,   47.523376, -122.270554
      2779,30160     ,TLSBWD-  76              ,S HENDERSON ST & RENTON AVE S           ,                                        , 0, 1, 0,   47.523384, -122.276894
      2780,30170     ,TLSBWD-  76              ,S HENDERSON ST & MARTIN L KING JR WAY S ,                                        , 0, 1, 0,   47.523285, -122.279518
      2781,30171     ,TLSBWD-  76              ,CARKEEK DR S & 41ST AVE S               ,                                        , 0, 1, 0,   47.522297, -122.281181
      2782,30180     ,TLSBWD-  76              ,CARKEEK DR S & 40TH AVE S               ,                                        , 0, 1, 0,   47.517262, -122.282402
      2783,30190     ,TLSBWD-  76              ,39TH AVE S & S CAMBRIDGE ST             ,                                        , 0, 1, 0,   47.518478, -122.283562
      2784,30211     ,TLSBWD-  76              ,39TH AVE S & S BARTON ST                ,                                        , 0, 1, 0,   47.521484, -122.283562
      2785,30220     ,TLSBWD-  76              ,BEACON AVE S & 38TH AVE S               ,                                        , 0, 1, 0,   47.523163, -122.285118
      2786,30240     ,TLSBWD-  76              ,BEACON AVE S & S CLOVERDALE ST          ,                                        , 0, 1, 0,   47.526371, -122.287590
      2787,30250     ,TLSBWD-  76              ,BEACON AVE S & S THISTLE ST             ,                                        , 0, 1, 0,   47.528103, -122.287659
      2788,30270     ,TLSBWD-  76              ,BEACON AVE S & S MONROE ST              ,                                        , 0, 1, 0,   47.530773, -122.287781
      2789,30290     ,TLSBWD-  76              ,BEACON AVE S & S HOLDEN ST              ,                                        , 0, 1, 0,   47.534000, -122.289261
      2790,30300     ,TLSBWD-  76              ,BEACON AVE S & S WEBSTER ST             ,                                        , 0, 1, 0,   47.535229, -122.290367
      2791,30310     ,TLSBWD-  76              ,BEACON AVE S & 32ND AVE S               ,                                        , 0, 1, 0,   47.536095, -122.291634
      2792,30320     ,TLSBWD-  76              ,BEACON AVE S & S OTHELLO ST             ,                                        , 0, 1, 0,   47.537197, -122.293289
      2793,30330     ,TLSBWD-  76              ,BEACON AVE S & S MYRTLE ST              ,                                        , 0, 1, 0,   47.538307, -122.294983
      2794,30340     ,TLSBWD-  76              ,BEACON AVE S & S MYRTLE ST              ,                                        , 0, 1, 0,   47.539234, -122.296349
      2795,30360     ,TLSBWD-  76              ,BEACON AVE S & S HOLLY ST               ,                                        , 0, 1, 0,   47.542492, -122.299049
      2796,30380     ,TLSBWD-  76              ,BEACON AVE S & S GRAHAM ST              ,                                        , 0, 1, 0,   47.546623, -122.300308
      2797,30390     ,TLSBWD-  76              ,BEACON AVE S & S SPENCER ST             ,                                        , 0, 1, 0,   47.548042, -122.300743
      2798,30410     ,TLSBWD-  76              ,BEACON AVE S & S ORCAS ST               ,                                        , 0, 1, 0,   47.550900, -122.301605
      2799,30430     ,TLSBWD-  76              ,BEACON AVE S & S BRANDON ST             ,                                        , 0, 1, 0,   47.553944, -122.302536
      2800,30440     ,TLSBWD-  76              ,BEACON AVE S & S DAWSON ST              ,                                        , 0, 1, 0,   47.556240, -122.303215
      2801,30453     ,TLSBWD-  76              ,VA HOSPITAL                             ,                                        , 0, 1, 0,   47.564117, -122.308167
      2802,30460     ,TLSBWD-  76              ,S COLUMBIAN WAY & BEACON AVE S          ,                                        , 0, 1, 0,   47.559788, -122.305115
      2803,30470     ,TLSBWD-  76              ,S COLUMBIAN WAY & S ANGELINE ST         ,                                        , 0, 1, 0,   47.560570, -122.307480
      2804,30480     ,TLSBWD-  76              ,S COLUMBIAN WAY & VA HOSPITAL RD        ,                                        , 0, 1, 0,   47.562210, -122.311211
      2805,30490     ,TLSBWD-  76              ,S COLUMBIAN WAY & S OREGON ST           ,                                        , 0, 1, 0,   47.563477, -122.312920
      2806,30510     ,TLSBWD-  76              ,15TH AVE S & S DAKOTA ST                ,                                        , 0, 1, 0,   47.567486, -122.313370
      2807,30520     ,TLSBWD-  76              ,S COLUMBIAN WAY & 15TH AVE S            ,                                        , 0, 1, 0,   47.570164, -122.313789
      2808,30530     ,TLSBWD-  76              ,S COLUMBIAN WAY & S SPOKANE ST          ,                                        , 0, 1, 0,   47.572041, -122.314629
      2809,30538     ,TLSBWD-  76              ,4TH AVE S & S SPOKANE ST                ,                                        , 0, 1, 0,   47.572174, -122.328789
      2810,30550     ,TLSBWD-  76              ,4TH AVE S & S HANFORD ST                ,                                        , 0, 1, 0,   47.575222, -122.328972
      2811,30560     ,TLSBWD-  76              ,4TH AVE S & S FOREST ST                 ,                                        , 0, 1, 0,   47.577671, -122.328957
      2812,30570     ,TLSBWD-  76              ,4TH AVE S & S LANDER ST                 ,                                        , 0, 1, 0,   47.580231, -122.328957
      2813,30590     ,TLSBWD-  76              ,4TH AVE S & S WALKER ST                 ,                                        , 0, 1, 0,   47.583687, -122.328957
      2814,30600     ,TLSBWD-  76              ,4TH AVE S & S HOLGATE ST                ,                                        , 0, 1, 0,   47.586391, -122.328972
      2815,30635     ,TLSBWD-  76              ,4TH AVE S & S ROYAL BROUGHAM WAY        ,                                        , 0, 1, 0,   47.593208, -122.328957
      2816,30670     ,TLSBWD-  76              ,4TH AVE S & S ROYAL BROUGHAM WAY        ,                                        , 0, 1, 0,   47.590668, -122.329254
      2817,30690     ,TLSBWD-  76              ,4TH AVE S & S HOLGATE ST                ,                                        , 0, 1, 0,   47.585659, -122.329163
      2818,30700     ,TLSBWD-  76              ,4TH AVE S & S WALKER ST                 ,                                        , 0, 1, 0,   47.583721, -122.329163
      2819,30720     ,TLSBWD-  76              ,4TH AVE S & S LANDER ST                 ,                                        , 0, 1, 0,   47.579372, -122.329163
      2820,30748     ,TLSBWD-  76              ,4TH AVE S & S HORTON ST                 ,                                        , 0, 1, 0,   47.574688, -122.329163
      2821,30770     ,TLSBWD-  76              ,S COLUMBIAN WAY & S SPOKANE ST          ,                                        , 0, 1, 0,   47.571354, -122.314514
      2822,30790     ,TLSBWD-  76              ,15TH AVE S & S DAKOTA ST                ,                                        , 0, 1, 0,   47.566994, -122.313576
      2823,30800     ,TLSBWD-  76              ,15TH AVE S & S NEVADA ST                ,                                        , 0, 1, 0,   47.565063, -122.313599
      2824,30820     ,TLSBWD-  76              ,S COLUMBIAN WAY & S SNOQUALMIE ST       ,                                        , 0, 1, 0,   47.561768, -122.310844
      2825,30830     ,TLSBWD-  76              ,S COLUMBIAN WAY & S ANGELINE ST         ,                                        , 0, 1, 0,   47.560528, -122.307838
      2826,30855     ,TLSBWD-  76              ,BEACON AVE S & S DAWSON ST              ,                                        , 0, 1, 0,   47.555714, -122.303589
      2827,30870     ,TLSBWD-  76              ,BEACON AVE S & S BRANDON ST             ,                                        , 0, 1, 0,   47.553501, -122.302887
      2828,30890     ,TLSBWD-  76              ,BEACON AVE S & S ORCAS ST               ,                                        , 0, 1, 0,   47.550800, -122.302101
      2829,30910     ,TLSBWD-  76              ,BEACON AVE S & S RAYMOND ST             ,                                        , 0, 1, 0,   47.548721, -122.301445
      2830,30930     ,TLSBWD-  76              ,BEACON AVE S & S GRAHAM ST              ,                                        , 0, 1, 0,   47.546494, -122.300789
      2831,30950     ,TLSBWD-  76              ,BEACON AVE S & S HOLLY ST               ,                                        , 0, 1, 0,   47.542751, -122.299637
      2832,30960     ,TLSBWD-  76              ,BEACON AVE S & 27TH AVE S               ,                                        , 0, 1, 0,   47.540131, -122.298286
      2833,30980     ,TLSBWD-  76              ,BEACON AVE S & S OTHELLO ST             ,                                        , 0, 1, 0,   47.537270, -122.294136
      2834,31001     ,TLSBWD-  76              ,BEACON AVE S & S WEBSTER ST             ,                                        , 0, 1, 0,   47.535332, -122.291222
      2835,31010     ,TLSBWD-  76              ,BEACON AVE S & S HOLDEN ST              ,                                        , 0, 1, 0,   47.533482, -122.289520
      2836,31030     ,TLSBWD-  76              ,BEACON AVE S & S MONROE ST              ,                                        , 0, 1, 0,   47.530750, -122.288246
      2837,31050     ,TLSBWD-  76              ,BEACON AVE S & S THISTLE ST             ,                                        , 0, 1, 0,   47.528103, -122.288124
      2838,31060     ,TLSBWD-  76              ,BEACON AVE S & S CLOVERDALE ST          ,                                        , 0, 1, 0,   47.525883, -122.288025
      2839,31070     ,TLSBWD-  76              ,BEACON AVE S & 37TH AVE S               ,                                        , 0, 1, 0,   47.523521, -122.286133
      2840,31090     ,TLSBWD-  76              ,39TH AVE S & S BARTON ST                ,                                        , 0, 1, 0,   47.521069, -122.283768
      2841,31111     ,TLSBWD-  76              ,39TH AVE S & S CAMBRIDGE ST             ,                                        , 0, 1, 0,   47.518436, -122.283768
      2842,31130     ,TLSBWD-  76              ,CARKEEK DR S & 40TH AVE S               ,                                        , 0, 1, 0,   47.517086, -122.282318
      2843,31131     ,TLSBWD-  76              ,CARKEEK DR S & 41ST AVE S               ,                                        , 0, 1, 0,   47.522690, -122.280830
      2844,31132     ,TLSBWD-  76              ,S HENDERSON ST & MARTIN L KING JR WAY S ,                                        , 0, 1, 0,   47.523251, -122.277878
      2845,31134     ,TLSBWD-  76              ,S HENDERSON ST & 48TH AVE S             ,                                        , 0, 1, 0,   47.523243, -122.272575
      2846,31135     ,TLSBWD-  76              ,S HENDERSON ST & RAINIER AVE S          ,                                        , 0, 0, 0,   47.523235, -122.269341
      2847,31136     ,TLSBWD-  76              ,S HENDERSON ST & 53RD AVE S             ,                                        , 0, 1, 0,   47.523224, -122.266037
      2848,31137     ,TLSBWD-  76              ,S HENDERSON ST & RAINIER AVE S          ,                                        , 0, 1, 0,   47.523235, -122.268219
      2849,31140     ,TLSBWD-  76              ,DISCOVERY PARK RD & TEXAS WAY           ,                                        , 0, 1, 0,   47.664749, -122.410904
      2850,31150     ,TLSBWD-  76              ,W GOVERNMENT WAY & 36TH AVE W           ,                                        , 0, 1, 0,   47.658321, -122.403145
      2851,31160     ,TLSBWD-  76              ,W GOVERNMENT WAY & 31ST AVE W           ,                                        , 0, 1, 0,   47.661102, -122.397842
      2852,31170     ,TLSBWD-  76              ,W GOVERNMENT WAY & 30TH AVE W           ,                                        , 0, 1, 0,   47.661247, -122.395729
      2853,31180     ,TLSBWD-  76              ,GILMAN AVE W & 28TH PL W                ,                                        , 0, 1, 0,   47.660969, -122.393623
      2854,31190     ,TLSBWD-  76              ,GILMAN AVE W & W JAMESON ST             ,                                        , 0, 1, 0,   47.659454, -122.391106
      2855,31200     ,TLSBWD-  76              ,GILMAN AVE W & 26TH AVE W               ,                                        , 0, 1, 0,   47.658337, -122.389702
      2856,31210     ,TLSBWD-  76              ,GILMAN AVE W & 25TH AVE W               ,                                        , 0, 1, 0,   47.657135, -122.388199
      2857,31220     ,TLSBWD-  76              ,GILMAN AVE W & 24TH AVE W               ,                                        , 0, 1, 0,   47.656250, -122.387077
      2858,31230     ,TLSBWD-  76              ,22ND AVE W & GILMAN AVE W               ,                                        , 0, 1, 0,   47.653683, -122.384758
      2859,31240     ,TLSBWD-  76              ,22ND AVE W & W RUFFNER ST               ,                                        , 0, 1, 0,   47.651901, -122.384781
      2860,31250     ,TLSBWD-  76              ,22ND AVE W & W BERTONA ST               ,                                        , 0, 1, 0,   47.650131, -122.384773
      2861,31260     ,TLSBWD-  76              ,22ND AVE W & W DRAVUS ST                ,                                        , 0, 1, 0,   47.648266, -122.384773
      2862,31270     ,TLSBWD-  76              ,22ND AVE W & W BARRETT ST               ,                                        , 0, 1, 0,   47.646347, -122.384758
      2863,31280     ,TLSBWD-  76              ,22ND AVE W & W ARMOUR ST                ,                                        , 0, 1, 0,   47.644539, -122.384743
      2864,31290     ,TLSBWD-  76              ,22ND AVE W & THORNDYKE AVE W            ,                                        , 0, 1, 0,   47.643047, -122.384720
      2865,31300     ,TLSBWD-  76              ,THORNDYKE AVE W & 23RD AVE W            ,                                        , 0, 1, 0,   47.640854, -122.386246
      2866,31310     ,TLSBWD-  76              ,THORNDYKE AVE W & THORNDYKE PL W        ,                                        , 0, 1, 0,   47.639469, -122.387383
      2867,31320     ,TLSBWD-  76              ,THORNDYKE AVE W & W BOSTON ST           ,                                        , 0, 1, 0,   47.638294, -122.388252
      2868,31330     ,TLSBWD-  76              ,THORNDYKE AVE W & W NEWTON ST           ,                                        , 0, 1, 0,   47.636757, -122.389404
      2869,31340     ,TLSBWD-  76              ,W BLAINE ST & 27TH AVE W                ,                                        , 0, 1, 0,   47.635162, -122.391235
      2870,31350     ,TLSBWD-  76              ,THORNDYKE AVE W & W BLAINE ST           ,                                        , 0, 1, 0,   47.635212, -122.390396
      2871,31360     ,TLSBWD-  76              ,THORNDYKE AVE W & W NEWTON ST           ,                                        , 0, 1, 0,   47.637131, -122.388702
      2872,31370     ,TLSBWD-  76              ,THORNDYKE AVE W & W BOSTON ST           ,                                        , 0, 1, 0,   47.638340, -122.387787
      2873,21360     ,TLSBWD-  76              ,16TH AVE SW & SW TRENTON ST             ,                                        , 0, 1, 0,   47.524963, -122.354980
      2874,21370     ,TLSBWD-  76              ,16TH AVE SW & SW CLOVERDALE ST          ,                                        , 0, 1, 0,   47.526760, -122.354980
      2875,21380     ,TLSBWD-  76              ,16TH AVE SW & SW THISTLE ST             ,                                        , 0, 1, 0,   47.528519, -122.354965
      2876,21390     ,TLSBWD-  76              ,16TH AVE SW & SW ELMGROVE ST            ,                                        , 0, 1, 0,   47.530273, -122.354950
      2877,21400     ,TLSBWD-  76              ,16TH AVE SW & SW KENYON ST              ,                                        , 0, 1, 0,   47.532120, -122.354950
      2878,21410     ,TLSBWD-  76              ,16TH AVE SW & SW HOLDEN ST              ,                                        , 0, 1, 0,   47.533516, -122.354935
      2879,21420     ,TLSBWD-  76              ,SW AUSTIN ST & DUMAR WAY SW             ,                                        , 0, 1, 0,   47.534626, -122.356155
      2880,21430     ,TLSBWD-  76              ,DUMAR WAY SW & SW ORCHARD ST            ,                                        , 0, 1, 0,   47.537792, -122.358650
      2881,21440     ,TLSBWD-  76              ,SW ORCHARD ST & DELRIDGE WAY SW         ,                                        , 0, 1, 0,   47.537991, -122.360687
      2882,21450     ,TLSBWD-  76              ,DELRIDGE WAY SW & SW MYRTLE ST          ,                                        , 0, 1, 0,   47.539249, -122.360825
      2883,21460     ,TLSBWD-  76              ,DELRIDGE WAY SW & CROFT PL SW           ,                                        , 0, 1, 0,   47.540798, -122.360725
      2884,21480     ,TLSBWD-  76              ,DELRIDGE WAY SW & SW HOLLY ST           ,                                        , 0, 1, 0,   47.542999, -122.361115
      2885,21500     ,TLSBWD-  76              ,DELRIDGE WAY SW & SW GRAHAM ST          ,                                        , 0, 1, 0,   47.546455, -122.362679
      2886,21520     ,TLSBWD-  76              ,DELRIDGE WAY SW & SW JUNEAU ST          ,                                        , 0, 1, 0,   47.549973, -122.362915
      2887,21540     ,TLSBWD-  76              ,DELRIDGE WAY SW & SW BRANDON ST         ,                                        , 0, 1, 0,   47.553638, -122.362862
      2888,21560     ,TLSBWD-  76              ,DELRIDGE WAY SW & SW HUDSON ST          ,                                        , 0, 1, 0,   47.557411, -122.362816
      2889,21570     ,TLSBWD-  76              ,DELRIDGE WAY SW & SW EDMUNDS ST         ,                                        , 0, 1, 0,   47.559490, -122.362793
      2890,21590     ,TLSBWD-  76              ,DELRIDGE WAY SW & SW OREGON ST          ,                                        , 0, 1, 0,   47.563183, -122.363258
      2891,21600     ,TLSBWD-  76              ,DELRIDGE WAY SW & SW GENESEE ST         ,                                        , 0, 1, 0,   47.565006, -122.363213
      2892,21620     ,TLSBWD-  76              ,DELRIDGE WAY SW & SW ANDOVER ST         ,                                        , 0, 1, 0,   47.568348, -122.363190
      2893,21670     ,TLSBWD-  76              ,AIRPT WAY S & DIAGONAL AVE S            ,                                        , 0, 1, 0,   47.573235, -122.321838
      2894,21680     ,TLSBWD-  76              ,AIRPT WAY S & S HORTON ST               ,                                        , 0, 1, 0,   47.574989, -122.321304
      2895,21690     ,TLSBWD-  76              ,AIRPT WAY S & S STEVENS ST              ,                                        , 0, 1, 0,   47.577145, -122.321304
      2896,21700     ,TLSBWD-  76              ,AIRPT WAY S & S LANDER ST               ,                                        , 0, 1, 0,   47.579678, -122.321304
      2897,21710     ,TLSBWD-  76              ,AIRPT WAY S & S BAYVIEW ST              ,                                        , 0, 1, 0,   47.581261, -122.321304
      2898,21720     ,TLSBWD-  76              ,AIRPT WAY S & S COLLEGE ST              ,                                        , 0, 1, 0,   47.583424, -122.321289
      2899,21730     ,TLSBWD-  76              ,AIRPT WAY S & S HILL ST                 ,                                        , 0, 1, 0,   47.584736, -122.321289
      2900,21740     ,TLSBWD-  76              ,S HOLGATE ST & AIRPT WAY S              ,                                        , 0, 1, 0,   47.586273, -122.321800
      2901,21765     ,TLSBWD-  76              ,6TH AVE S & S ATLANTIC ST               ,                                        , 0, 1, 0,   47.590759, -122.325867
      2902,21833     ,TLSBWD-  76              ,6TH AVE S & S ROYAL BROUGHAM WAY        ,                                        , 0, 1, 0,   47.592091, -122.326073
      2903,21850     ,TLSBWD-  76              ,AIRPT WAY S & S ROYAL BROUGHAM WAY      ,                                        , 0, 0, 0,   47.592117, -122.323807
      2904,21860     ,TLSBWD-  76              ,AIRPT WAY S & S HOLGATE ST              ,                                        , 0, 1, 0,   47.585682, -122.321495
      2905,21870     ,TLSBWD-  76              ,AIRPT WAY S & S WALKER ST               ,                                        , 0, 1, 0,   47.583755, -122.321495
      2906,21880     ,TLSBWD-  76              ,AIRPT WAY S & S STACY ST                ,                                        , 0, 1, 0,   47.581676, -122.321495
      2907,21890     ,TLSBWD-  76              ,AIRPT WAY S & S LANDER ST               ,                                        , 0, 1, 0,   47.579575, -122.321495
      2908,21910     ,TLSBWD-  76              ,AIRPT WAY S & S STEVENS ST              ,                                        , 0, 1, 0,   47.575375, -122.321510
      2909,21920     ,TLSBWD-  76              ,AIRPT WAY S & DIAGONAL AVE S            ,                                        , 0, 1, 0,   47.574104, -122.321510
      2910,21940     ,TLSBWD-  76              ,AIRPT WAY S & S SPOKANE ST              ,                                        , 0, 1, 0,   47.571812, -122.322861
      2911,21945     ,TLSBWD-  76              ,KENT DESMOINES PR                       ,                                        , 0, 0, 0,   47.391888, -122.287628
      2912,21990     ,TLSBWD-  76              ,DELRIDGE WAY SW & SW ANDOVER ST         ,                                        , 0, 1, 0,   47.568020, -122.363396
      2913,22010     ,TLSBWD-  76              ,DELRIDGE WAY SW & SW GENESEE ST         ,                                        , 0, 1, 0,   47.564484, -122.363419
      2914,22020     ,TLSBWD-  76              ,DELRIDGE WAY SW & SW OREGON ST          ,                                        , 0, 1, 0,   47.562706, -122.363464
      2915,22040     ,TLSBWD-  76              ,DELRIDGE WAY SW & SW EDMUNDS ST         ,                                        , 0, 1, 0,   47.559032, -122.362999
      2916,22050     ,TLSBWD-  76              ,DELRIDGE WAY SW & SW HUDSON ST          ,                                        , 0, 1, 0,   47.557556, -122.363022
      2917,22070     ,TLSBWD-  76              ,DELRIDGE WAY SW & SW BRANDON ST         ,                                        , 0, 1, 0,   47.553474, -122.363068
      2918,22090     ,TLSBWD-  76              ,DELRIDGE WAY SW & SW JUNEAU ST          ,                                        , 0, 1, 0,   47.550175, -122.363121
      2919,22099     ,TLSBWD-  76              ,DELRIDGE WAY SW & SW GRAHAM ST          ,                                        , 0, 1, 0,   47.546783, -122.363037
      2920,22120     ,TLSBWD-  76              ,DELRIDGE WAY SW & SW HOLLY ST           ,                                        , 0, 1, 0,   47.542870, -122.361313
      2921,22140     ,TLSBWD-  76              ,DELRIDGE WAY SW & CROFT PL SW           ,                                        , 0, 1, 0,   47.540600, -122.360878
      2922,22150     ,TLSBWD-  76              ,DELRIDGE WAY SW & SW MYRTLE ST          ,                                        , 0, 1, 0,   47.539219, -122.361031
      2923,22157     ,TLSBWD-  76              ,DELRIDGE WAY SW & SW KENYON ST          ,                                        , 0, 1, 0,   47.531654, -122.360550
      2924,22160     ,TLSBWD-  76              ,SW ORCHARD ST & DELRIDGE WAY SW         ,                                        , 0, 1, 0,   47.537846, -122.360535
      2925,22165     ,TLSBWD-  76              ,DELRIDGE WAY SW & SW THISTLE ST         ,                                        , 0, 1, 0,   47.528049, -122.360565
      2926,22170     ,TLSBWD-  76              ,DUMAR WAY SW & SW ORCHARD ST            ,                                        , 0, 1, 0,   47.537685, -122.358818
      2927,22175     ,TLSBWD-  76              ,DELRIDGE WAY SW & SW TRENTON ST         ,                                        , 0, 1, 0,   47.524368, -122.360580
      2928,22180     ,TLSBWD-  76              ,SW AUSTIN ST & DUMAR WAY SW             ,                                        , 0, 1, 0,   47.534492, -122.355904
      2929,22185     ,TLSBWD-  76              ,DELRIDGE WAY SW & SW TRENTON ST         ,                                        , 0, 1, 0,   47.524406, -122.360374
      2930,22190     ,TLSBWD-  76              ,16TH AVE SW & SW HOLDEN ST              ,                                        , 0, 1, 0,   47.533436, -122.355141
      2931,22193     ,TLSBWD-  76              ,DELRIDGE WAY SW & SW KENYON ST          ,                                        , 0, 1, 0,   47.532093, -122.360344
      2932,22195     ,TLSBWD-  76              ,DELRIDGE WAY SW & SW THISTLE ST         ,                                        , 0, 1, 0,   47.528568, -122.360359
      2933,22200     ,TLSBWD-  76              ,16TH AVE SW & SW KENYON ST              ,                                        , 0, 1, 0,   47.531635, -122.355156
      2934,22210     ,TLSBWD-  76              ,16TH AVE SW & SW ELMGROVE ST            ,                                        , 0, 1, 0,   47.529839, -122.355156
      2935,22220     ,TLSBWD-  76              ,16TH AVE SW & SW THISTLE ST             ,                                        , 0, 1, 0,   47.528046, -122.355171
      2936,22230     ,TLSBWD-  76              ,16TH AVE SW & SW CLOVERDALE ST          ,                                        , 0, 1, 0,   47.526253, -122.355179
      2937,22243     ,TLSBWD-  76              ,SW HENDERSON ST & 16TH AVE SW           ,                                        , 0, 1, 0,   47.522938, -122.355507
      2938,22245     ,TLSBWD-  76              ,16TH AVE SW & SW HENDERSON ST           ,                                        , 0, 1, 0,   47.522594, -122.355209
      2939,22246     ,TLSBWD-  76              ,16TH AVE SW & SW CAMBRIDGE ST           ,                                        , 0, 1, 0,   47.519276, -122.355247
      2940,22252     ,TLSBWD-  76              ,DELRIDGE WAY SW & SW HENDERSON ST       ,                                        , 0, 1, 0,   47.522465, -122.359871
      2941,22253     ,TLSBWD-  76              ,DELRIDGE WAY SW & SW BARTON ST          ,                                        , 0, 1, 0,   47.520782, -122.358353
      2942,22254     ,TLSBWD-  76              ,SW CAMBRIDGE ST & 17TH AVE SW           ,                                        , 0, 1, 0,   47.519131, -122.356125
      2943,22255     ,TLSBWD-  76              ,SW ROXBURY ST & 16TH AVE SW             ,                                        , 0, 1, 0,   47.517441, -122.355576
      2944,22256     ,TLSBWD-  76              ,SW ROXBURY ST & 20TH AVE SW             ,                                        , 0, 1, 0,   47.517429, -122.359543
      2945,22259     ,TLSBWD-  76              ,SW ROXBURY ST & 26TH AVE SW             ,                                        , 0, 1, 0,   47.517437, -122.365715
      2946,22260     ,TLSBWD-  76              ,SW ROXBURY ST & 28TH AVE SW             ,                                        , 0, 1, 0,   47.517456, -122.368050
      2947,22261     ,TLSBWD-  76              ,SW ROXBURY ST & 30TH AVE SW             ,                                        , 0, 1, 0,   47.517487, -122.371178
      2948,22263     ,TLSBWD-  76              ,SW ROXBURY ST & 35TH AVE SW             ,                                        , 0, 1, 0,   47.517548, -122.376396
      2949,22264     ,TLSBWD-  76              ,35TH AVE SW & SW ROXBURY ST             ,                                        , 0, 1, 0,   47.516933, -122.376915
      2950,22280     ,TLSBWD-  76              ,SW 100TH ST & 35TH AVE SW               ,                                        , 0, 1, 0,   47.513794, -122.376945
      2951,22290     ,TLSBWD-  76              ,SW 100TH ST & 37TH AVE SW               ,                                        , 0, 1, 0,   47.513809, -122.379280
      2952,22300     ,TLSBWD-  76              ,SW 100TH ST & 39TH AVE SW               ,                                        , 0, 1, 0,   47.513821, -122.382149
      2953,22320     ,TLSBWD-  76              ,SW 100TH ST & 41ST AVE SW               ,                                        , 0, 1, 0,   47.513836, -122.384758
      2954,22330     ,TLSBWD-  76              ,SW 100TH ST & 42ND AVE SW               ,                                        , 0, 1, 0,   47.513840, -122.386086
      2955,22340     ,TLSBWD-  76              ,44TH AVE SW & SW 100TH ST               ,                                        , 0, 1, 0,   47.513500, -122.388702
      2956,22360     ,TLSBWD-  76              ,44TH AVE SW & MARINE VIEW DR SW         ,                                        , 0, 1, 0,   47.510818, -122.388824
      2957,22370     ,TLSBWD-  76              ,MARINE VIEW DR SW & SW 104TH ST         ,                                        , 0, 1, 0,   47.509960, -122.388214
      2958,22380     ,TLSBWD-  76              ,SW 106TH ST & CALIFORNIA AVE SW         ,                                        , 0, 1, 0,   47.508213, -122.386742
