      0.00      0.28 0-- 53061   652            48.051640         -122.154694              7                        0.00      0.00      0.00  0
            4162   119-- 53061   652            48.051640         -122.154694              7                        0.00      0.28      0.00  0
      0.00      0.00 0-- 53061   651            48.049229         -122.170837              7                        0.00      0.00      0.00  0
            4281   119-- 53061   651            48.049229         -122.170837              7                        0.00      0.00      0.00  0
      0.00      0.00 0-- 53061   636            48.028103         -122.074211              7                        0.00      0.00      0.00  0
            4400   119-- 53061   636            48.028103         -122.074211              7                        0.00      0.00      0.00  0
      0.00      0.00 0-- 53061   615            47.984741         -122.175133              7                        0.00      0.00      0.00  0
            4519   119-- 53061   615            47.984741         -122.175133              7                        0.00      0.00      0.00  0
      0.00      0.00 0-- 53061   645            48.010090         -122.117447              7                        0.00      0.00      0.00  0
            4638   119-- 53061   645            48.010090         -122.117447              7                        0.00      0.00      0.00  0
      0.00      0.04 0-- 53061   639            48.008381         -122.055740              7                        0.00      0.00      0.00  0
            4757   119-- 53061   639            48.008381         -122.055740              7                        0.00      0.04      0.00  0
      0.00      0.00 0-- 53061   638            48.020039         -122.066216              7                        0.00      0.00      0.00  0
            4876   119-- 53061   638            48.020039         -122.066216              7                        0.00      0.00      0.00  0
      0.00      0.00 0-- 53061b                 48.012867         -122.318993             99                        0.00      0.00      0.00  0
            4995   119-- 53061b                 48.012867         -122.318993             99                        0.00      0.00      0.00  0
      0.00      0.00 0-- 53061   531            48.003902         -122.210068              7                        0.00      0.00      0.00  0
            5114   119-- 53061   531            48.003902         -122.210068              7                        0.00      0.00      0.00  0
      0.00      0.00 0-- 53061   637            47.997761         -122.093658              7                        0.00      0.00      0.00  0
            5233   119-- 53061   637            47.997761         -122.093658              7                        0.00      0.00      0.00  0
      0.00      0.22 0-- 53061   532            48.004669         -122.189247              7                        0.00      0.00      0.00  0
            5352   119-- 53061   532            48.004669         -122.189247              7                        0.00      0.22      0.00  0
      0.00      0.18 0-- 53061   633            47.990002         -122.118256              7                        0.00      0.00      0.00  0
            5471   119-- 53061   633            47.990002         -122.118256              7                        0.00      0.18      0.00  0
      0.00      0.00 0-- 53061   533            47.994869         -122.199699              7                        0.00      0.00      0.00  0
            5590   119-- 53061   533            47.994869         -122.199699              7                        0.00      0.00      0.00  0
      0.00      0.00 0-- 53061   630            47.964695         -122.022102              7                        0.00      0.00      0.00  0
            5709   119-- 53061   630            47.964695         -122.022102              7                        0.00      0.00      0.00  0
      0.00      0.00 0-- 53061   535            47.984669         -122.180847              7                        0.00      0.00      0.00  0
            5828   119-- 53061   535            47.984669         -122.180847              7                        0.00      0.00      0.00  0
      0.00      0.12 0-- 53061   534            47.985977         -122.212189              7                        0.00      0.00      0.00  0
            5947   119-- 53061   534            47.985977         -122.212189              7                        0.00      0.12      0.00  0
      0.00      0.00 0-- 53061   640            47.964859         -122.068588              7                        0.00      0.00      0.00  0
            6066   119-- 53061   640            47.964859         -122.068588              7                        0.00      0.00      0.00  0
      0.00      0.00 0-- 53061   536            47.971863         -122.193695              7                        0.00      0.00      0.00  0
            6185   119-- 53061   536            47.971863         -122.193695              7                        0.00      0.00      0.00  0
      0.00      0.06 0-- 53061   538            47.976360         -122.217911              7                        0.00      0.00      0.00  0
            6304   119-- 53061   538            47.976360         -122.217911              7                        0.00      0.06      0.00  0
      0.00      0.00 0-- 53061   537            47.977043         -122.206497              7Everett                 0.00      0.00      0.00  0
            6423   119-- 53061   537            47.977043         -122.206497              7Everett                 0.00      0.00      0.00  0
      0.00      0.00 0-- 53061   671            47.907448         -121.685211             10                        0.00      0.00      0.00  0
            6542   119-- 53061   671            47.907448         -121.685211             10                        0.00      0.00      0.00  0
      0.00      0.00 0-- 53061   634            47.963539         -122.114685              7                        0.00      0.00      0.00  0
            6661   119-- 53061   634            47.963539         -122.114685              7                        0.00      0.00      0.00  0
      0.00      0.00 0-- 53061   539            47.961121         -122.238243              7                        0.00      0.00      0.00  0
            6780   119-- 53061   539            47.961121         -122.238243              7                        0.00      0.00      0.00  0
      0.00      0.00 0-- 53061   540            47.966469         -122.210281              7                        0.00      0.00      0.00  0
            6899   119-- 53061   540            47.966469         -122.210281              7                        0.00      0.00      0.00  0
      0.00      0.00 0-- 53061   628            47.918980         -121.940376              7                        0.00      0.00      0.00  0
            7018   119-- 53061   628            47.918980         -121.940376              7                        0.00      0.00      0.00  0
      0.00      0.00 0-- 53061   629            47.903725         -121.887375              7                        0.00      0.00      0.00  0
            7137   119-- 53061   629            47.903725         -121.887375              7                        0.00      0.00      0.00  0
      0.00      0.00 0-- 53061   550            47.946518         -122.184692              7                        0.00      0.00      0.00  0
            7256   119-- 53061   550            47.946518         -122.184692              7                        0.00      0.00      0.00  0
      0.00      0.00 0-- 53061   548            47.951721         -122.202446              7                        0.00      0.00      0.00  0
            7375   119-- 53061   548            47.951721         -122.202446              7                        0.00      0.00      0.00  0
      0.00      0.02 0-- 53061   541            47.956318         -122.216743              7                        0.00      0.00      0.00  0
            7494   119-- 53061   541            47.956318         -122.216743              7                        0.00      0.02      0.00  0
      0.00      0.00 0-- 53061   542            47.947769         -122.219086              7                        0.00      0.00      0.00  0
            7613   119-- 53061   542            47.947769         -122.219086              7                        0.00      0.00      0.00  0
      0.00      0.00 0-- 53061   547            47.952244         -122.273849              7                        0.00      0.00      0.00  0
            7732   119-- 53061   547            47.952244         -122.273849              7                        0.00      0.00      0.00  0
      0.00      0.02 0-- 53061   545            47.939846         -122.262650              7                        0.00      0.00      0.00  0
            7851   119-- 53061   545            47.939846         -122.262650              7                        0.00      0.02      0.00  0
      0.00      0.64 0-- 53061   546            47.939117         -122.295044              7                        0.00      0.00      0.00  0
            7970   119-- 53061   546            47.939117         -122.295044              7                        0.00      0.64      0.00  0
      0.00      0.08 0-- 53061   543            47.944118         -122.237457              7                        0.00      0.00      0.00  0
            8089   119-- 53061   543            47.944118         -122.237457              7                        0.00      0.08      0.00  0
      0.00      0.08 0-- 53061   635            47.931389         -122.116547              7                        0.00      0.00      0.00  0
            8208   119-- 53061   635            47.931389         -122.116547              7                        0.00      0.08      0.00  0
      0.00      0.00 0-- 53061   549            47.930481         -122.204193              7                        0.00      0.00      0.00  0
            8327   119-- 53061   549            47.930481         -122.204193              7                        0.00      0.00      0.00  0
      0.00      0.82 0-- 53035   895            47.854980         -122.577873             10                        0.00      0.00      0.00  0
            8446   119-- 53035   895            47.854980         -122.577873             10                        0.00      0.82      0.00  0
      0.00      0.14 0-- 53061   632            47.919449         -122.091087              7                        0.00      0.00      0.00  0
            8565   119-- 53061   632            47.919449         -122.091087              7                        0.00      0.14      0.00  0
      0.00      0.00 0-- 53061   544            47.928246         -122.223938              7                        0.00      0.00      0.00  0
            8684   119-- 53061   544            47.928246         -122.223938              7                        0.00      0.00      0.00  0
      0.00      0.05 0-- 53061   631            47.908157         -122.032425              7                        0.00      0.00      0.00  0
            8803   119-- 53061   631            47.908157         -122.032425              7                        0.00      0.05      0.00  0
      0.00      0.00 0-- 53061   551            47.917847         -122.193939              7                        0.00      0.00      0.00  0
            8922   119-- 53061   551            47.917847         -122.193939              7                        0.00      0.00      0.00  0
      0.00      0.19 0-- 53061   616            47.878773         -122.101677              7                        0.00      0.00      0.00  0
            9041   119-- 53061   616            47.878773         -122.101677              7                        0.00      0.19      0.00  0
      0.00      0.25 0-- 53061   563            47.898067         -122.279282              7                        0.00      0.00      0.00  0
            9160   119-- 53061   563            47.898067         -122.279282              7                        0.00      0.25      0.00  0
      0.00      0.12 0-- 53061   567            47.909119         -122.310402              7                        0.00      0.00      0.00  0
            9279   119-- 53061   567            47.909119         -122.310402              7                        0.00      0.12      0.00  0
      0.00      0.04 0-- 53061   564            47.915234         -122.256142              7                        0.00      0.00      0.00  0
            9398   119-- 53061   564            47.915234         -122.256142              7                        0.00      0.04      0.00  0
      0.00      0.00 0-- 53061   565            47.915234         -122.237785              7                        0.00      0.00      0.00  0
            9517   119-- 53061   565            47.915234         -122.237785              7                        0.00      0.00      0.00  0
      0.00      0.00 0-- 53061   558            47.913467         -122.225548              7                        0.00      0.00      0.00  0
            9636   119-- 53061   558            47.913467         -122.225548              7                        0.00      0.00      0.00  0
      0.00      0.00 0-- 53035   896            47.829990         -122.513397             10                        0.00      0.00      0.00  0
            9755   119-- 53035   896            47.829990         -122.513397             10                        0.00      0.00      0.00  0
      0.00      0.30 0-- 53061   559            47.903019         -122.231781              7                        0.00      0.00      0.00  0
            9874   119-- 53061   559            47.903019         -122.231781              7                        0.00      0.30      0.00  0
      0.00      0.00 0-- 53061   554            47.899471         -122.171417              7                        0.00      0.00      0.00  0
            9993   119-- 53061   554            47.899471         -122.171417              7                        0.00      0.00      0.00  0
      0.00      0.06 0-- 53061   566            47.898369         -122.256744              7                        0.00      0.00      0.00  0
           10112   119-- 53061   566            47.898369         -122.256744              7                        0.00      0.06      0.00  0
      0.00      0.00 0-- 53061   557            47.892868         -122.218491              7                        0.00      0.00      0.00  0
           10231   119-- 53061   557            47.892868         -122.218491              7                        0.00      0.00      0.00  0
      0.00      1.27 0-- 53061   552            47.899918         -122.196289              7                        0.00      0.00      0.00  0
           10350   119-- 53061   552            47.899918         -122.196289              7                        0.00      1.27      0.00  0
      0.00      0.32 0-- 53061   625            47.881184         -121.979897              7                        0.00      0.00      0.00  0
           10469   119-- 53061   625            47.881184         -121.979897              7                        0.00      0.32      0.00  0
      0.00      0.00 0-- 53061   569            47.895493         -122.298805              7                        0.00      0.00      0.00  0
           10588   119-- 53061   569            47.895493         -122.298805              7                        0.00      0.00      0.00  0
      0.00      0.00 0-- 53061   568            47.885242         -122.306740              7                        0.00      0.00      0.00  0
           10707   119-- 53061   568            47.885242         -122.306740              7                        0.00      0.00      0.00  0
      0.00      0.08 0-- 53061   555            47.887318         -122.164894              7                        0.00      0.00      0.00  0
           10826   119-- 53061   555            47.887318         -122.164894              7                        0.00      0.08      0.00  0
      0.00      0.13 0-- 53061   560            47.889217         -122.248695              7                        0.00      0.00      0.00  0
           10945   119-- 53061   560            47.889217         -122.248695              7                        0.00      0.13      0.00  0
      0.00      0.00 0-- 53061   561            47.889217         -122.227486              7                        0.00      0.00      0.00  0
           11064   119-- 53061   561            47.889217         -122.227486              7                        0.00      0.00      0.00  0
      0.00      0.00 0-- 53061   670            47.866814         -121.825867              7                        0.00      0.00      0.00  0
           11183   119-- 53061   670            47.866814         -121.825867              7                        0.00      0.00      0.00  0
      0.00      0.04 0-- 53061   553            47.885414         -122.196144              7                        0.00      0.00      0.00  0
           11302   119-- 53061   553            47.885414         -122.196144              7                        0.00      0.04      0.00  0
      0.00      0.00 0-- 53061   619            47.862629         -122.137695              7                        0.00      0.00      0.00  0
           11421   119-- 53061   619            47.862629         -122.137695              7                        0.00      0.00      0.00  0
      0.00      0.22 0-- 53061   626            47.866146         -122.017830              7                        0.00      0.00      0.00  0
           11540   119-- 53061   626            47.866146         -122.017830              7                        0.00      0.22      0.00  0
      0.00      0.00 0-- 53061   562            47.874470         -122.257591              7                        0.00      0.00      0.00  0
           11659   119-- 53061   562            47.874470         -122.257591              7                        0.00      0.00      0.00  0
      0.00      0.00 0-- 53061   571            47.873367         -122.289192              7                        0.00      0.00      0.00  0
           11778   119-- 53061   571            47.873367         -122.289192              7                        0.00      0.00      0.00  0
      0.00      0.06 0-- 53061   556            47.865669         -122.231934              7                        0.00      0.00      0.00  0
           11897   119-- 53061   556            47.865669         -122.231934              7                        0.00      0.06      0.00  0
      0.00      0.11 0-- 53061   570            47.871506         -122.318176              7                        0.00      0.00      0.00  0
           12016   119-- 53061   570            47.871506         -122.318176              7                        0.00      0.11      0.00  0
      0.00      0.20 0-- 53061   610            47.866764         -122.202194              7                        0.00      0.00      0.00  0
           12135   119-- 53061   610            47.866764         -122.202194              7                        0.00      0.20      0.00  0
      0.00      0.00 0-- 53061   614            47.856171         -122.178101              7                        0.00      0.00      0.00  0
           12254   119-- 53061   614            47.856171         -122.178101              7                        0.00      0.00      0.00  0
      0.00      0.04 0-- 53061   618            47.869175         -122.153816              7                        0.00      0.00      0.00  0
           12373   119-- 53061   618            47.869175         -122.153816              7                        0.00      0.04      0.00  0
      0.00      0.00 0-- 53061   622            47.855610         -122.106590              7                        0.00      0.00      0.00  0
           12492   119-- 53061   622            47.855610         -122.106590              7                        0.00      0.00      0.00  0
      0.00      0.06 0-- 53061   611            47.856270         -122.202080              7                        0.00      0.00      0.00  0
           12611   119-- 53061   611            47.856270         -122.202080              7                        0.00      0.06      0.00  0
      0.00      2.75 0-- 53061   593            47.857536         -122.269791              7                        0.00      0.00      0.00  0
           12730   119-- 53061   593            47.857536         -122.269791              7                        0.00      2.75      0.00  0
      0.00      0.00 0-- 53061   627            47.843796         -122.000710              7                        0.00      0.00      0.00  0
           12849   119-- 53061   627            47.843796         -122.000710              7                        0.00      0.00      0.00  0
      0.00      0.10 0-- 53061   572            47.857311         -122.318443              7                        0.00      0.00      0.00  0
           12968   119-- 53061   572            47.857311         -122.318443              7                        0.00      0.10      0.00  0
      0.00      0.58 0-- 53061   573            47.857117         -122.292793              7                        0.00      0.00      0.00  0
           13087   119-- 53061   573            47.857117         -122.292793              7                        0.00      0.58      0.00  0
      0.00      0.05 0-- 53061   617            47.848778         -122.151741              7                        0.00      0.00      0.00  0
           13206   119-- 53061   617            47.848778         -122.151741              7                        0.00      0.05      0.00  0
      0.00      0.00 0-- 53061   612            47.851120         -122.197548              7                        0.00      0.00      0.00  0
           13325   119-- 53061   612            47.851120         -122.197548              7                        0.00      0.00      0.00  0
      0.00      0.71 0-- 53061   574            47.845455         -122.335091              7                        0.00      0.00      0.00  0
           13444   119-- 53061   574            47.845455         -122.335091              7                        0.00      0.71      0.00  0
      0.00      0.16 0-- 53035   898            47.801208         -122.624481             10                        0.00      0.00      0.00  0
           13563   119-- 53035   898            47.801208         -122.624481             10                        0.00      0.16      0.00  0
      0.00      0.24 0-- 53061   594            47.841354         -122.275650              7                        0.00      0.00      0.00  0
           13682   119-- 53061   594            47.841354         -122.275650              7                        0.00      0.24      0.00  0
      0.00      0.37 0-- 53061   589            47.844978         -122.309143              7                        0.00      0.00      0.00  0
           13801   119-- 53061   589            47.844978         -122.309143              7                        0.00      0.37      0.00  0
      0.00      0.33 0-- 53061   604            47.837574         -122.241249              7                        0.00      0.00      0.00  0
           13920   119-- 53061   604            47.837574         -122.241249              7                        0.00      0.33      0.00  0
