route_id,service_id,trip_id
"100173","GTFPathDay","18151809"
"100219","GTFPathDay","18151920"
"100219","GTFPathDay","18151983"
"100039","GTFPathDay","21585865"
"100039","GTFPathDay","21585873"
"100039","GTFPathDay","21605488"
"100039","GTFPathDay","21605493"
"100001","GTFPathDay","21667589"
"100001","GTFPathDay","21667717"
"100001","GTFPathDay","21667725"
"100039","GTFPathDay","21585856"
"100039","GTFPathDay","21585864"
"100039","GTFPathDay","21585874"
"100001","GTFPathDay","21667588"
"100001","GTFPathDay","21667716"
"100001","GTFPathDay","21667726"
"100039","GTFPathDay","21585857"
"100039","GTFPathDay","21585866"
"100039","GTFPathDay","21585875"
"100001","GTFPathDay","21667590"
"100001","GTFPathDay","21667718"
"100039","GTFPathDay","21585858"
"100039","GTFPathDay","21585868"
"100001","GTFPathDay","21667592"
"100001","GTFPathDay","21667720"
"100039","GTFPathDay","21585860"
"100039","GTFPathDay","21585869"
"100039","GTFPathDay","21605496"
"100001","GTFPathDay","21667593"
"100001","GTFPathDay","21667721"
"100039","GTFPathDay","21585871"
"100039","GTFPathDay","21605497"
"100001","GTFPathDay","21667594"
"100001","GTFPathDay","21667723"
"100173","GTFPathDay","18151770"
"100173","GTFPathDay","18151774"
"100173","GTFPathDay","18152184"
"100263","GTFPathDay","20712047"
"100263","GTFPathDay","20712060"
"100263","GTFPathDay","20712138"
"100263","GTFPathDay","20712222"
"100447","GTFPathDay","20712296"
"100447","GTFPathDay","20713919"
"100089","GTFPathDay","18152357"
"100089","GTFPathDay","18152364"
"100089","GTFPathDay","18152425"
"100028","GTFPathDay","18152433"
"100089","GTFPathDay","18152502"
"100089","GTFPathDay","18152510"
"100089","GTFPathDay","18152610"
"100089","GTFPathDay","18152614"
"100089","GTFPathDay","18152652"
"100224","GTFPathDay","20712641"
"100224","GTFPathDay","20712649"
"100224","GTFPathDay","20713236"
"100224","GTFPathDay","20713281"
"100223","GTFPathDay","20713925"
"100264","GTFPathDay","18150552"
"100264","GTFPathDay","18150596"
"100264","GTFPathDay","22224620"
"100264","GTFPathDay","22224714"
"100264","GTFPathDay","18150497"
"100264","GTFPathDay","18150553"
"100264","GTFPathDay","22224621"
"100264","GTFPathDay","22224663"
"100264","GTFPathDay","18150547"
"100264","GTFPathDay","18150554"
"100264","GTFPathDay","22224615"
"100264","GTFPathDay","22224622"
"100264","GTFPathDay","18150548"
"100264","GTFPathDay","18150555"
"100018","GTFPathDay","21667432"
"100018","GTFPathDay","21667436"
"100018","GTFPathDay","21667442"
"100018","GTFPathDay","21667449"
"100018","GTFPathDay","21667454"
"100018","GTFPathDay","21667506"
"100018","GTFPathDay","21667511"
"100018","GTFPathDay","21667516"
"100018","GTFPathDay","21667521"
"100018","GTFPathDay","21667433"
"100018","GTFPathDay","21667437"
"100018","GTFPathDay","21667444"
"100018","GTFPathDay","21667450"
"100018","GTFPathDay","21667507"
"100018","GTFPathDay","21667512"
"100018","GTFPathDay","21667517"
"100018","GTFPathDay","21667522"
"100018","GTFPathDay","21667435"
"100018","GTFPathDay","21667439"
"100018","GTFPathDay","21667447"
"100018","GTFPathDay","21667452"
"100018","GTFPathDay","21667509"
"100018","GTFPathDay","21667514"
"100018","GTFPathDay","21667519"
"100018","GTFPathDay","21667440"
"100018","GTFPathDay","21667448"
"100018","GTFPathDay","21667453"
"100018","GTFPathDay","21667510"
"100018","GTFPathDay","21667515"
"100018","GTFPathDay","21667520"
"100018","GTFPathDay","21667572"
"100018","GTFPathDay","21667441"
"100018","GTFPathDay","21667582"
"100018","GTFPathDay","21667443"
"100018","GTFPathDay","21667583"
"100018","GTFPathDay","21667445"
"100018","GTFPathDay","21667584"
"100002","GTFPathDay","21666934"
"100002","GTFPathDay","21666936"
"100002","GTFPathDay","21666939"
"100002","GTFPathDay","21667007"
"100002","GTFPathDay","21667012"
"100002","GTFPathDay","21667017"
"100002","GTFPathDay","21667077"
"100002","GTFPathDay","21667078"
"100002","GTFPathDay","21667081"
"100002","GTFPathDay","21667087"
"100002","GTFPathDay","21667393"
"100002","GTFPathDay","21666935"
"100002","GTFPathDay","21666941"
"100002","GTFPathDay","21666945"
"100002","GTFPathDay","21666949"
"100002","GTFPathDay","21667010"
"100002","GTFPathDay","21667015"
"100002","GTFPathDay","21667086"
"100002","GTFPathDay","21667313"
"100002","GTFPathDay","21667315"
"100002","GTFPathDay","21667398"
"100002","GTFPathDay","21666937"
"100002","GTFPathDay","21666944"
"100002","GTFPathDay","21666948"
"100002","GTFPathDay","21667009"
"100002","GTFPathDay","21667014"
"100002","GTFPathDay","21667018"
"100002","GTFPathDay","21667080"
"100002","GTFPathDay","21667082"
"100002","GTFPathDay","21667394"
"100264","GTFPathDay","22224616"
"100264","GTFPathDay","22224623"
"100264","GTFPathDay","18150549"
"100264","GTFPathDay","22224617"
"100264","GTFPathDay","22224624"
"100264","GTFPathDay","18150550"
"100264","GTFPathDay","22224618"
"100264","GTFPathDay","22224625"
"100264","GTFPathDay","18150551"
"100264","GTFPathDay","22224619"
"100264","GTFPathDay","22224626"
"100224","GTFPathDay","20867645"
"100223","GTFPathDay","20867653"
"100447","GTFPathDay","20712239"
"100447","GTFPathDay","20712302"
"100223","GTFPathDay","20712803"
"100223","GTFPathDay","20713182"
"100223","GTFPathDay","20713914"
"100089","GTFPathDay","18152362"
"100089","GTFPathDay","18152370"
"100089","GTFPathDay","18152424"
"100028","GTFPathDay","18152431"
"100089","GTFPathDay","18152501"
"100089","GTFPathDay","18152508"
"100028","GTFPathDay","18152576"
"100089","GTFPathDay","18152613"
"100089","GTFPathDay","20714727"
"100089","GTFPathDay","18152358"
"100089","GTFPathDay","18152423"
"100089","GTFPathDay","18152427"
"100089","GTFPathDay","18152500"
"100089","GTFPathDay","18152504"
"100089","GTFPathDay","18152611"
"100089","GTFPathDay","18152615"
"100089","GTFPathDay","20714725"
"100089","GTFPathDay","18152366"
"100028","GTFPathDay","18152426"
"100089","GTFPathDay","18152435"
"100089","GTFPathDay","18152503"
"100089","GTFPathDay","18152512"
"100028","GTFPathDay","18152572"
"100089","GTFPathDay","20714720"
"100263","GTFPathDay","20712054"
"100263","GTFPathDay","20712117"
"100263","GTFPathDay","20712143"
"100263","GTFPathDay","20712217"
"100447","GTFPathDay","20712228"
"100447","GTFPathDay","20712298"
"100263","GTFPathDay","20714147"
"100263","GTFPathDay","20712056"
"100263","GTFPathDay","20712144"
"100263","GTFPathDay","20714609"
"100263","GTFPathDay","20712118"
"100447","GTFPathDay","20712229"
"100447","GTFPathDay","20712240"
"100447","GTFPathDay","20712303"
"100223","GTFPathDay","20712805"
"100223","GTFPathDay","20713183"
"100263","GTFPathDay","20714138"
"100263","GTFPathDay","20712050"
"100263","GTFPathDay","20712139"
"100263","GTFPathDay","20712141"
"100447","GTFPathDay","20712297"
"100447","GTFPathDay","20714146"
"100263","GTFPathDay","20712055"
"100263","GTFPathDay","20712183"
"100263","GTFPathDay","20712218"
"100089","GTFPathDay","18152367"
"100089","GTFPathDay","18152513"
"100028","GTFPathDay","18152573"
"100028","GTFPathDay","18153066"
"100173","GTFPathDay","18151562"
"100173","GTFPathDay","18151644"
"100173","GTFPathDay","18151807"
"100173","GTFPathDay","18151957"
"100219","GTFPathDay","18151982"
"100173","GTFPathDay","18152194"
"100219","GTFPathDay","18151561"
"100219","GTFPathDay","18151642"
"100173","GTFPathDay","18151802"
"100219","GTFPathDay","18151918"
"100173","GTFPathDay","18152187"
"100089","GTFPathDay","18152361"
"100089","GTFPathDay","18152369"
"100089","GTFPathDay","18152430"
"100089","GTFPathDay","18152507"
"100028","GTFPathDay","18152569"
"100089","GTFPathDay","18152617"
"100028","GTFPathDay","18152655"
"100089","GTFPathDay","18152363"
"100089","GTFPathDay","18152432"
"100089","GTFPathDay","18152509"
"100028","GTFPathDay","18152570"
"100263","GTFPathDay","20712062"
"100263","GTFPathDay","20712223"
"100173","GTFPathDay","18151664"
"100173","GTFPathDay","18152242"
"100173","GTFPathDay","20714759"
"100173","GTFPathDay","18151572"
"100173","GTFPathDay","18151659"
"100173","GTFPathDay","18151962"
"100224","GTFPathDay","20712643"
"100224","GTFPathDay","20712650"
"100224","GTFPathDay","20713233"
"100224","GTFPathDay","20713238"
"100223","GTFPathDay","20821579"
"100223","GTFPathDay","20867652"
"100447","GTFPathDay","20712233"
"100223","GTFPathDay","20712818"
"100223","GTFPathDay","20713286"
"100263","GTFPathDay","20713846"
"100263","GTFPathDay","20714140"
"100263","GTFPathDay","20713847"
"100263","GTFPathDay","20713882"
"100210","GTFPathDay","21667308"
"100018","GTFPathDay","21667431"
"100018","GTFPathDay","21667434"
"100018","GTFPathDay","21667438"
"100018","GTFPathDay","21667446"
"100018","GTFPathDay","21667451"
"100018","GTFPathDay","21667505"
"100018","GTFPathDay","21667508"
"100018","GTFPathDay","21667513"
"100018","GTFPathDay","21667518"
"100018","GTFPathDay","21667523"
"100210","GTFPathDay","21667836"
"100210","GTFPathDay","21667161"
"100210","GTFPathDay","21667231"
"100210","GTFPathDay","21667239"
"100210","GTFPathDay","21667270"
"100210","GTFPathDay","21667311"
"100210","GTFPathDay","21667837"
"100210","GTFPathDay","21667156"
"100210","GTFPathDay","21667162"
"100210","GTFPathDay","21667234"
"100210","GTFPathDay","21667240"
"100210","GTFPathDay","21667309"
"100210","GTFPathDay","21667838"
"100219","GTFPathDay","18151775"
"100219","GTFPathDay","18151988"
"100173","GTFPathDay","18151568"
"100173","GTFPathDay","18151652"
"100173","GTFPathDay","18151810"
"100173","GTFPathDay","18151960"
"100219","GTFPathDay","18151984"
"100028","GTFPathDay","18152660"
"100028","GTFPathDay","18152661"
"100447","GTFPathDay","20712241"
"100447","GTFPathDay","20712304"
"100223","GTFPathDay","20712790"
"100223","GTFPathDay","20712808"
"100224","GTFPathDay","20713278"
"100224","GTFPathDay","20714665"
"100223","GTFPathDay","20714666"
"100263","GTFPathDay","20712052"
"100263","GTFPathDay","20712142"
"100263","GTFPathDay","20712215"
"100224","GTFPathDay","20712642"
"100224","GTFPathDay","20713237"
"100224","GTFPathDay","20713282"
"100223","GTFPathDay","20713923"
"100224","GTFPathDay","20867648"
"100263","GTFPathDay","20712057"
"100263","GTFPathDay","20712184"
"100263","GTFPathDay","20712219"
"100219","GTFPathDay","18151564"
"100173","GTFPathDay","18151958"
"100219","GTFPathDay","18151989"
"100173","GTFPathDay","18153063"
"100089","GTFPathDay","18152618"
"100028","GTFPathDay","18152656"
"100263","GTFPathDay","20712049"
"100263","GTFPathDay","20712063"
"100263","GTFPathDay","20712140"
"100263","GTFPathDay","20713907"
"100447","GTFPathDay","20712238"
"100447","GTFPathDay","20712301"
"100224","GTFPathDay","20712639"
"100223","GTFPathDay","20712792"
"100223","GTFPathDay","20713192"
"100224","GTFPathDay","20713279"
"100263","GTFPathDay","20712051"
"100263","GTFPathDay","20712064"
"100263","GTFPathDay","20712181"
"100263","GTFPathDay","20713908"
"100219","GTFPathDay","18151560"
"100173","GTFPathDay","18151641"
"100219","GTFPathDay","18151662"
"100219","GTFPathDay","18151924"
"100173","GTFPathDay","18151956"
"100219","GTFPathDay","18151981"
"100219","GTFPathDay","18151987"
"100219","GTFPathDay","18151567"
"100219","GTFPathDay","18151651"
"100173","GTFPathDay","18151766"
"100173","GTFPathDay","18151804"
"100219","GTFPathDay","18151921"
"100219","GTFPathDay","18151990"
"100263","GTFPathDay","20712053"
"100263","GTFPathDay","20712182"
"100263","GTFPathDay","20712216"
"100447","GTFPathDay","20712235"
"100447","GTFPathDay","20712299"
"100223","GTFPathDay","20713189"
"100447","GTFPathDay","20713918"
"100219","GTFPathDay","18151773"
"100224","GTFPathDay","20712640"
"100224","GTFPathDay","20712647"
"100223","GTFPathDay","20712793"
"100224","GTFPathDay","20713235"
"100224","GTFPathDay","20713241"
"100224","GTFPathDay","20713280"
"100447","GTFPathDay","20712232"
"100223","GTFPathDay","20712816"
"100223","GTFPathDay","20713187"
"100263","GTFPathDay","20712046"
"100447","GTFPathDay","20712231"
"100447","GTFPathDay","20712307"
"100223","GTFPathDay","20712815"
"100223","GTFPathDay","20713186"
"100263","GTFPathDay","20713910"
"100089","GTFPathDay","18152365"
"100089","GTFPathDay","18152434"
"100210","GTFPathDay","21667159"
"100210","GTFPathDay","21667229"
"100210","GTFPathDay","21667274"
"100210","GTFPathDay","21667840"
"100210","GTFPathDay","21667089"
"100210","GTFPathDay","21667166"
"100210","GTFPathDay","21667242"
"100210","GTFPathDay","21667271"
"100210","GTFPathDay","21667841"
"100210","GTFPathDay","21667090"
"100210","GTFPathDay","21667095"
"100210","GTFPathDay","21667160"
"100210","GTFPathDay","21667275"
"100210","GTFPathDay","21667842"
"100210","GTFPathDay","21667091"
"100210","GTFPathDay","21667096"
"100210","GTFPathDay","21667167"
"100210","GTFPathDay","21667272"
"100210","GTFPathDay","21667843"
"100210","GTFPathDay","21667093"
"100210","GTFPathDay","21667098"
"100210","GTFPathDay","21667157"
"100210","GTFPathDay","21667273"
"100210","GTFPathDay","21667092"
"100210","GTFPathDay","21667097"
"100210","GTFPathDay","21667825"
"100210","GTFPathDay","21667844"
"100210","GTFPathDay","21667099"
"100210","GTFPathDay","21667100"
"100210","GTFPathDay","21667163"
"100210","GTFPathDay","21667845"
"100089","GTFPathDay","18152511"
"100028","GTFPathDay","18152571"
"100089","GTFPathDay","18152619"
"100028","GTFPathDay","18153065"
"100089","GTFPathDay","18152359"
"100028","GTFPathDay","18152428"
"100089","GTFPathDay","18152505"
"100028","GTFPathDay","18152568"
"100028","GTFPathDay","18152574"
"100028","GTFPathDay","18152653"
"100173","GTFPathDay","18151566"
"100173","GTFPathDay","18151959"
"100173","GTFPathDay","18152026"
"100173","GTFPathDay","18152213"
"100173","GTFPathDay","18152243"
"100224","GTFPathDay","20712646"
"100223","GTFPathDay","20712801"
"100224","GTFPathDay","20713240"
"100224","GTFPathDay","20713284"
"100263","GTFPathDay","20712048"
"100263","GTFPathDay","20712061"
"100263","GTFPathDay","20712224"
"100263","GTFPathDay","20713906"
"100210","GTFPathDay","21667094"
"100210","GTFPathDay","21667102"
"100210","GTFPathDay","21667158"
"100210","GTFPathDay","21667164"
"100210","GTFPathDay","21667310"
"100210","GTFPathDay","21667839"
"100210","GTFPathDay","21667088"
"100001","GTFPathDay","21667587"
"100001","GTFPathDay","21667595"
"100001","GTFPathDay","21667715"
"100001","GTFPathDay","21667724"
"100266","GTFPathDay","18083899"
"100268","GTFPathDay","18150494"
"100271","GTFPathDay","18365306"
"100267","GTFPathDay","18366198"
"100210","GTFPathDay","21667241"
"100210","GTFPathDay","21667846"
"100210","GTFPathDay","21667101"
"100210","GTFPathDay","21667165"
"100210","GTFPathDay","21667847"
"100210","GTFPathDay","21667243"
"100210","GTFPathDay","21667848"
"100210","GTFPathDay","21667244"
"100210","GTFPathDay","21667849"
"100039","GTFPathDay","21585853"
"100039","GTFPathDay","21585862"
"100039","GTFPathDay","21585870"
"100001","GTFPathDay","21667586"
"100001","GTFPathDay","21667714"
"100001","GTFPathDay","21667722"
"100001","GTFPathDay","21667765"
"100039","GTFPathDay","21585855"
"100039","GTFPathDay","21585867"
"100001","GTFPathDay","21667585"
"100001","GTFPathDay","21667591"
"100001","GTFPathDay","21667719"
"100001","GTFPathDay","21667761"
"100039","GTFPathDay","21585854"
"100039","GTFPathDay","21585859"
"100039","GTFPathDay","21585863"
"100039","GTFPathDay","21585872"
"100014","GTFPathDay","21821245"
"100014","GTFPathDay","21820349"
"102549","GTFPathDay","21820442"
"100272","GTFPathDay","18163989"
"100272","GTFPathDay","18163991"
"100272","GTFPathDay","18163992"
"100272","GTFPathDay","18163995"
"100272","GTFPathDay","18163997"
"100481","GTFPathDay","18164005"
"100481","GTFPathDay","18164007"
"100481","GTFPathDay","18164009"
"100481","GTFPathDay","18164018"
"100481","GTFPathDay","18164020"
"100481","GTFPathDay","22445783"
"100481","GTFPathDay","22445784"
"100272","GTFPathDay","22445788"
"100272","GTFPathDay","18163990"
"100272","GTFPathDay","18163993"
"100272","GTFPathDay","18163994"
"100272","GTFPathDay","18163996"
"100272","GTFPathDay","18163998"
"100481","GTFPathDay","18164006"
"100481","GTFPathDay","18164008"
"100481","GTFPathDay","18164017"
"100481","GTFPathDay","18164019"
"100481","GTFPathDay","18164021"
"100481","GTFPathDay","18164029"
"100272","GTFPathDay","22445793"
"100340","GTFPathDay","19032246"
"100340","GTFPathDay","19032248"
"100340","GTFPathDay","19032250"
"100340","GTFPathDay","19032252"
"100340","GTFPathDay","19032254"
"100340","GTFPathDay","19032256"
"100340","GTFPathDay","19032258"
"100340","GTFPathDay","19032260"
"100340","GTFPathDay","19032262"
"100340","GTFPathDay","19032264"
"100340","GTFPathDay","19032266"
"100340","GTFPathDay","19032268"
"100340","GTFPathDay","19032270"
"100340","GTFPathDay","19032272"
"100340","GTFPathDay","19032274"
"100340","GTFPathDay","19032276"
"100340","GTFPathDay","19032278"
"100340","GTFPathDay","19032284"
"100340","GTFPathDay","19032286"
"100340","GTFPathDay","19032288"
"100340","GTFPathDay","19032290"
"100340","GTFPathDay","19032292"
"100340","GTFPathDay","19032294"
"100340","GTFPathDay","19032296"
"100340","GTFPathDay","19032298"
"100340","GTFPathDay","19032300"
"100340","GTFPathDay","19032302"
"100340","GTFPathDay","19032304"
"100340","GTFPathDay","19032306"
"100340","GTFPathDay","19032308"
"100340","GTFPathDay","19032310"
"100340","GTFPathDay","19032312"
"100340","GTFPathDay","19032314"
"100340","GTFPathDay","19032316"
"100340","GTFPathDay","19032318"
"100340","GTFPathDay","19032320"
"100340","GTFPathDay","19032322"
"100340","GTFPathDay","19032324"
"100340","GTFPathDay","19032326"
"100340","GTFPathDay","19032328"
"100340","GTFPathDay","19032330"
"100340","GTFPathDay","19032332"
"100340","GTFPathDay","19032334"
"100340","GTFPathDay","19032336"
"100340","GTFPathDay","19032338"
"100340","GTFPathDay","19032346"
"100340","GTFPathDay","19032348"
"100340","GTFPathDay","19032350"
"100340","GTFPathDay","19032352"
"100340","GTFPathDay","19032354"
"100340","GTFPathDay","19032356"
"100340","GTFPathDay","19032358"
"100340","GTFPathDay","19032360"
"100340","GTFPathDay","19032362"
"100340","GTFPathDay","19032364"
"100340","GTFPathDay","19032366"
"100340","GTFPathDay","19032367"
"100340","GTFPathDay","19032372"
"100340","GTFPathDay","22469272"
"100340","GTFPathDay","22469320"
"100340","GTFPathDay","22469321"
"100340","GTFPathDay","22469322"
"100340","GTFPathDay","22469323"
"100340","GTFPathDay","19032245"
"100340","GTFPathDay","19032247"
"100340","GTFPathDay","19032249"
"100340","GTFPathDay","19032251"
"100340","GTFPathDay","19032253"
"100340","GTFPathDay","19032280"
"100340","GTFPathDay","19032282"
"100340","GTFPathDay","19032307"
"100340","GTFPathDay","19032309"
"100340","GTFPathDay","19032311"
"100340","GTFPathDay","19032313"
"100340","GTFPathDay","19032315"
"100340","GTFPathDay","19032342"
"100340","GTFPathDay","19032368"
"100340","GTFPathDay","19032388"
"100340","GTFPathDay","22469268"
"100340","GTFPathDay","19032255"
"100340","GTFPathDay","19032257"
"100340","GTFPathDay","19032259"
"100340","GTFPathDay","19032261"
"100340","GTFPathDay","19032263"
"100340","GTFPathDay","19032265"
"100340","GTFPathDay","19032267"
"100340","GTFPathDay","19032269"
"100340","GTFPathDay","19032271"
"100340","GTFPathDay","19032273"
"100340","GTFPathDay","19032275"
"100340","GTFPathDay","19032277"
"100340","GTFPathDay","19032279"
"100340","GTFPathDay","19032285"
"100340","GTFPathDay","19032287"
"100340","GTFPathDay","19032289"
"100340","GTFPathDay","19032291"
"100340","GTFPathDay","19032293"
"100340","GTFPathDay","19032295"
"100340","GTFPathDay","19032297"
"100340","GTFPathDay","19032299"
"100340","GTFPathDay","19032301"
"100340","GTFPathDay","19032303"
"100340","GTFPathDay","19032305"
"100340","GTFPathDay","19032317"
"100340","GTFPathDay","19032319"
"100340","GTFPathDay","19032321"
"100340","GTFPathDay","19032323"
"100340","GTFPathDay","19032325"
"100340","GTFPathDay","19032327"
"100340","GTFPathDay","19032329"
"100340","GTFPathDay","19032331"
"100340","GTFPathDay","19032333"
"100340","GTFPathDay","19032335"
"100340","GTFPathDay","19032337"
"100340","GTFPathDay","19032339"
"100340","GTFPathDay","19032347"
"100340","GTFPathDay","19032349"
"100340","GTFPathDay","19032351"
"100340","GTFPathDay","19032353"
"100340","GTFPathDay","19032355"
"100340","GTFPathDay","19032357"
"100340","GTFPathDay","19032359"
"100340","GTFPathDay","19032361"
"100340","GTFPathDay","19032363"
"100340","GTFPathDay","19032365"
"100340","GTFPathDay","19032370"
"100340","GTFPathDay","19032371"
"100340","GTFPathDay","19032376"
"100340","GTFPathDay","19032377"
"100340","GTFPathDay","19032378"
"100340","GTFPathDay","19032379"
"100340","GTFPathDay","19032380"
"100340","GTFPathDay","19032381"
"100340","GTFPathDay","19032382"
"100340","GTFPathDay","19032383"
"100340","GTFPathDay","19032384"
"100340","GTFPathDay","19032385"
"100340","GTFPathDay","19032386"
"100340","GTFPathDay","19032387"
"100340","GTFPathDay","22469209"
"100340","GTFPathDay","22469211"
"100340","GTFPathDay","22469269"
"100340","GTFPathDay","22469271"
"100340","GTFPathDay","22469273"
"100016","GTFPathDay","21820229"
"100016","GTFPathDay","21820230"
"100016","GTFPathDay","21820231"
"100016","GTFPathDay","21820361"
"100016","GTFPathDay","21820255"
"100016","GTFPathDay","21820359"
"100016","GTFPathDay","21820264"
"100017","GTFPathDay","21820265"
"100016","GTFPathDay","21820266"
"100017","GTFPathDay","21820274"
"100017","GTFPathDay","21820275"
"100017","GTFPathDay","21820276"
"100017","GTFPathDay","21820278"
"100016","GTFPathDay","21820623"
"100016","GTFPathDay","21820267"
"100016","GTFPathDay","21820268"
"100016","GTFPathDay","21820269"
"100016","GTFPathDay","21820270"
"100016","GTFPathDay","21820271"
"100016","GTFPathDay","21820272"
"100016","GTFPathDay","21820273"
"100263","GTFPathDay","21820344"
"100071","GTFPathDay","21820600"
"100242","GTFPathDay","21820641"
"100207","GTFPathDay","21820399"
"100229","GTFPathDay","21820511"
"100242","GTFPathDay","21820321"
"100246","GTFPathDay","21820330"
"100229","GTFPathDay","21820459"
"100062","GTFPathDay","21820670"
"100093","GTFPathDay","21820156"
"102572","GTFPathDay","21820695"
"100014","GTFPathDay","21820350"
"100014","GTFPathDay","21820351"
"100242","GTFPathDay","21820173"
"100014","GTFPathDay","21820666"
"100229","GTFPathDay","21820448"
"100238","GTFPathDay","21820647"
"100071","GTFPathDay","21820656"
"100062","GTFPathDay","21820674"
"100175","GTFPathDay","22512094"
"100238","GTFPathDay","21820646"
"100246","GTFPathDay","21820193"
"100263","GTFPathDay","21820388"
"100044","GTFPathDay","21820596"
"100101","GTFPathDay","21820320"
"100101","GTFPathDay","21820335"
"100207","GTFPathDay","21820406"
"100207","GTFPathDay","21820407"
"100350","GTFPathDay","22042302"
"100044","GTFPathDay","21820610"
"100238","GTFPathDay","21820655"
"100271","GTFPathDay","21821130"
"100267","GTFPathDay","21821146"
"100345","GTFPathDay","21820224"
"100062","GTFPathDay","21820671"
"100263","GTFPathDay","21820314"
"100229","GTFPathDay","21820465"
"100268","GTFPathDay","21821115"
"100207","GTFPathDay","21820400"
"100238","GTFPathDay","21820648"
"100346","GTFPathDay","21820225"
"100242","GTFPathDay","21820324"
"100246","GTFPathDay","21820336"
"100351","GTFPathDay","21820665"
"100044","GTFPathDay","21820597"
"100062","GTFPathDay","21820672"
"100014","GTFPathDay","21820347"
"100101","GTFPathDay","21820305"
"100101","GTFPathDay","21820396"
"100242","GTFPathDay","21820304"
"100175","GTFPathDay","22512073"
"100207","GTFPathDay","21820403"
"100175","GTFPathDay","22512069"
"100271","GTFPathDay","21821141"
"100236","GTFPathDay","21580145"
"100236","GTFPathDay","21580173"
"100236","GTFPathDay","21581609"
"100236","GTFPathDay","21581648"
"100243","GTFPathDay","21579767"
"100243","GTFPathDay","21580261"
"102576","GTFPathDay","22043512"
"102581","GTFPathDay","22043655"
"102581","GTFPathDay","22043671"
"102576","GTFPathDay","22043813"
"102576","GTFPathDay","22043835"
"102581","GTFPathDay","22043838"
"102576","GTFPathDay","22043502"
"102576","GTFPathDay","22043572"
"102576","GTFPathDay","22043590"
"102581","GTFPathDay","22043661"
"102581","GTFPathDay","22043744"
"102581","GTFPathDay","22043819"
"102576","GTFPathDay","22043506"
"102576","GTFPathDay","22043574"
"102581","GTFPathDay","22043665"
"102581","GTFPathDay","22043730"
"102581","GTFPathDay","22043747"
"102581","GTFPathDay","22043834"
"102576","GTFPathDay","22043510"
"102576","GTFPathDay","22043577"
"102581","GTFPathDay","22043654"
"102581","GTFPathDay","22043669"
"100496","GTFPathDay","18163715"
"100496","GTFPathDay","18163718"
"100496","GTFPathDay","18163725"
"100496","GTFPathDay","18163728"
"100496","GTFPathDay","18163716"
"100496","GTFPathDay","18163719"
"100496","GTFPathDay","18163726"
"100496","GTFPathDay","18163717"
"100496","GTFPathDay","18163727"
"100496","GTFPathDay","18163734"
"100300","GTFPathDay","18163526"
"100300","GTFPathDay","18163527"
"100300","GTFPathDay","18163528"
"100300","GTFPathDay","18163529"
"100300","GTFPathDay","18163540"
"100300","GTFPathDay","18163541"
"100300","GTFPathDay","18163542"
"100300","GTFPathDay","18163543"
"100300","GTFPathDay","18163544"
"100297","GTFPathDay","18163503"
"102578","GTFPathDay","21821037"
"102578","GTFPathDay","21821041"
"102578","GTFPathDay","21820993"
"102578","GTFPathDay","21820994"
"102578","GTFPathDay","21820995"
"102578","GTFPathDay","21821033"
"102578","GTFPathDay","21821039"
"102578","GTFPathDay","21821045"
"100266","GTFPathDay","21821072"
"100267","GTFPathDay","21821135"
"100267","GTFPathDay","21821136"
"100267","GTFPathDay","21821151"
"100267","GTFPathDay","21821153"
"100267","GTFPathDay","21821131"
"100214","GTFPathDay","21613942"
"100269","GTFPathDay","21952370"
"100259","GTFPathDay","21612583"
"100256","GTFPathDay","21614599"
"100174","GTFPathDay","21791416"
"100174","GTFPathDay","21791418"
"100174","GTFPathDay","21791421"
"100174","GTFPathDay","21791463"
"100174","GTFPathDay","21791465"
"100174","GTFPathDay","21791468"
"100267","GTFPathDay","21821144"
"100267","GTFPathDay","21821147"
"100267","GTFPathDay","21821148"
"100266","GTFPathDay","21821089"
"100266","GTFPathDay","21821097"
"100266","GTFPathDay","21821098"
"100266","GTFPathDay","21821116"
"100266","GTFPathDay","21821073"
"100266","GTFPathDay","21821076"
"100265","GTFPathDay","21821077"
"100268","GTFPathDay","21821088"
"100270","GTFPathDay","21821069"
"100265","GTFPathDay","21821074"
"100265","GTFPathDay","21821075"
"100267","GTFPathDay","21821154"
"100267","GTFPathDay","21821156"
"100265","GTFPathDay","21821221"
"100268","GTFPathDay","21821225"
"100271","GTFPathDay","21821226"
"100175","GTFPathDay","22512075"
"100263","GTFPathDay","21820312"
"100242","GTFPathDay","21820319"
"100224","GTFPathDay","21820167"
"100223","GTFPathDay","21820311"
"100175","GTFPathDay","22512072"
"100071","GTFPathDay","21820602"
"100071","GTFPathDay","21820611"
"100224","GTFPathDay","21820168"
"100223","GTFPathDay","21820169"
"102574","GTFPathDay","21820815"
"100101","GTFPathDay","21820390"
"100242","GTFPathDay","21820662"
"100101","GTFPathDay","21820667"
"100014","GTFPathDay","21820352"
"100014","GTFPathDay","21820357"
"100271","GTFPathDay","21821143"
"100224","GTFPathDay","21820317"
"100223","GTFPathDay","21820318"
"100044","GTFPathDay","21820613"
"100207","GTFPathDay","21820405"
"100101","GTFPathDay","21820183"
"100101","GTFPathDay","21820395"
"100229","GTFPathDay","21820532"
"100062","GTFPathDay","21820693"
"102557","GTFPathDay","20163051"
"100275","GTFPathDay","21380736"
"100275","GTFPathDay","21380943"
